label,occorrenze,media_flusso_fisso_max_run_CORRETTO_Correzione_Additiva_dell_Apertura_DECORRELAZIONE_STELLE_GLOBALE
RA_81.63DEC23.05,184,130.1559743025966
RA_81.68DEC22.55,407,86.77799004287802
RA_81.68DEC25.01,201,386.30980440418665
RA_81.68DEC25.29,13,145.12257490528722
RA_81.70DEC21.20,492,172.97651608069168
RA_81.72DEC23.01,174,120.3539508186464
RA_81.73DEC-35.02,40,94.27936703573906
RA_81.73DEC22.03,531,147.74965142271665
RA_81.75DEC-34.61,44,188.078101104665
RA_81.75DEC22.96,209,312.3833366488573
RA_81.76DEC20.56,336,111.77965237590664
RA_81.76DEC22.39,518,124.79701422016882
RA_81.77DEC-32.93,44,133.0503525637682
RA_81.79DEC24.21,98,196.18491897136673
RA_81.82DEC-33.88,44,117.56340809731914
RA_81.82DEC20.00,308,160.55402963867397
RA_81.83DEC23.11,206,704.6584463432889
RA_81.86DEC21.48,523,354.61691770859983
RA_81.86DEC25.17,99,115.03350102005489
RA_81.88DEC20.69,355,130.71419360979212
RA_81.88DEC22.02,266,75.91273566742724
RA_81.89DEC-35.00,44,139.37074185066678
RA_81.90DEC-33.80,44,105.15185103968652
RA_81.91DEC21.94,533,6306.713682080781
RA_81.93DEC24.33,39,169.26272646792
RA_81.95DEC22.38,111,83.69111553647693
RA_81.96DEC20.85,386,202.04516995647398
RA_81.98DEC21.45,349,215.04921878413347
RA_81.98DEC23.29,191,489.57496156684675
RA_82.00DEC-33.87,31,84.95135255535384
RA_82.00DEC21.42,141,110.0472204925263
RA_82.02DEC22.93,199,337.91684457343734
RA_82.03DEC-34.10,42,89.48713695328668
RA_82.04DEC-35.46,44,145.91364934019478
RA_82.05DEC21.92,32,143.61225724531425
RA_82.07DEC20.96,236,109.50468834656003
RA_82.08DEC21.44,15,302.8727032115849
RA_82.09DEC21.90,22,159.44723854769694
RA_82.15DEC-33.46,44,118.34993878055276
RA_82.15DEC-34.95,27,84.34795787632326
RA_82.16DEC21.52,13,384.0168063712967
RA_82.17DEC-33.44,44,115.74786634916451
RA_82.20DEC23.96,74,271.4241869747724
RA_82.24DEC-3.31,44,2528.648952095155
RA_82.24DEC20.05,204,140.6599630293845
RA_82.24DEC20.06,107,143.08413138447148
RA_82.24DEC20.44,58,1080.4678231888615
RA_82.27DEC20.05,321,366.25202667584153
RA_82.28DEC20.19,320,213.5047311245093
RA_82.28DEC24.22,15,153.06154397632025
RA_82.29DEC-34.79,44,364.9467734306491
RA_82.35DEC-3.44,44,4282.687414787605
RA_82.37DEC-34.78,40,85.66276365252716
RA_82.44DEC-35.54,39,88.10006552832978
RA_82.48DEC-3.96,36,200.43151878155183
RA_82.51DEC-32.46,44,363.6527706347052
RA_82.53DEC-5.91,45,292.7091021966377
RA_82.53DEC-6.60,45,231.77336983300185
RA_82.54DEC-5.20,44,478.7046572165337
RA_82.55DEC-33.34,44,107.16447354592955
RA_82.55DEC-6.28,44,394.6937644214337
RA_82.57DEC-5.99,44,1030.2501397155638
RA_82.57DEC-6.34,44,222.71666867895848
RA_82.58DEC-3.93,27,199.8516204353114
RA_82.59DEC-3.30,44,785.2843712608162
RA_82.60DEC-35.39,44,144.33612075548427
RA_82.61DEC-3.61,44,263.300348645612
RA_82.61DEC-32.25,44,178.00734955721188
RA_82.61DEC-33.54,44,394.8274444180172
RA_82.61DEC-6.21,44,435.7680074181886
RA_82.67DEC22.53,30,87.56681640832228
RA_82.68DEC-5.49,44,370.3702538545333
RA_82.72DEC-35.15,44,105.56736895225755
RA_82.72DEC-4.25,44,1108.277688453834
RA_82.74DEC-4.69,29,204.5771521932976
RA_82.75DEC-3.59,29,190.3680321914683
RA_82.75DEC-4.60,44,292.69524846369285
RA_82.75DEC-6.19,44,701.2001455625027
RA_82.77DEC-3.32,44,427.7412489958078
RA_82.77DEC-3.93,44,282.33081950624324
RA_82.78DEC-4.81,45,588.249720039727
RA_82.79DEC-5.12,44,223.48999598926127
RA_82.80DEC-32.79,44,367.9010206588876
RA_82.83DEC-4.92,35,198.2896086744053
RA_82.83DEC-5.70,44,296.8812299562415
RA_82.84DEC-6.17,27,195.4698597201852
RA_82.84DEC-6.71,44,2768.932857192516
RA_82.85DEC-3.92,44,248.38763786535876
RA_82.86DEC-3.53,25,195.08951822015624
RA_82.87DEC-3.69,44,1102.218413014458
RA_82.89DEC-5.05,44,275.28745067683946
RA_82.91DEC-3.45,44,274.6367802346821
RA_82.92DEC-34.76,44,128.55739565820522
RA_82.92DEC-35.15,42,97.46070614486597
RA_82.93DEC-3.22,42,2307.474844142689
RA_82.93DEC-33.38,44,678.3307409335897
RA_82.94DEC-4.27,44,244.13208635340325
RA_82.97DEC-3.62,43,222.08169928030864
RA_82.97DEC-4.27,41,206.46459071487257
RA_83.00DEC-3.96,30,192.55297599445944
RA_83.03DEC-6.71,44,891.3272643242551
RA_83.06DEC-3.26,34,204.002337857369
RA_83.06DEC-4.17,43,875.5799052395093
RA_83.06DEC-4.32,43,472.01960774581465
RA_83.06DEC-4.52,43,707.8180375459328
RA_83.07DEC-3.56,43,284.34922223138204
RA_83.07DEC-3.85,43,242.721545971415
RA_83.07DEC-32.52,39,84.62856017929322
RA_83.07DEC-35.30,44,112.02423441541076
RA_83.07DEC-5.81,22,193.431915629364
RA_83.07DEC-6.13,38,200.7793869032478
RA_83.07DEC-6.40,43,763.4219357043215
RA_83.08DEC-6.39,43,781.7699554064453
RA_83.09DEC-4.45,42,209.45392806725076
RA_83.10DEC-6.72,34,194.26861738367057
RA_83.11DEC-4.57,43,450.5094245077056
RA_83.11DEC-6.30,43,292.5076100287655
RA_83.14DEC-34.11,27,73.25936847887259
RA_83.16DEC-6.00,43,297.5086873063601
RA_83.17DEC-6.88,43,305.080219236267
RA_83.19DEC-4.96,42,454.8762889754128
RA_83.22DEC-5.16,41,221.72481626433267
RA_83.22DEC-6.49,42,498.9744970390786
RA_83.22DEC-6.51,42,560.0651589014665
RA_83.24DEC-4.57,42,1110.4487842932565
RA_83.25DEC-34.98,44,131.64996898653783
RA_83.26DEC-34.41,44,174.4045470048756
RA_83.26DEC-35.47,32,92.43309139708548
RA_83.28DEC-35.44,44,142.5691155683647
RA_83.28DEC-5.34,42,505.3860958248154
RA_83.31DEC-32.96,44,240.8550033044204
RA_83.31DEC-4.63,41,471.12269966346776
RA_83.32DEC-4.35,41,400.6689926880192
RA_83.32DEC-6.11,36,198.83650574981877
RA_83.32DEC22.72,30,67.06590236185963
RA_83.33DEC-34.23,44,121.5635438623186
RA_83.35DEC-6.71,41,243.9983647075706
RA_83.36DEC-6.53,41,565.5210637934331
RA_83.37DEC-6.05,41,238.84332772068575
RA_83.40DEC-34.46,33,82.01984757289688
RA_83.40DEC-6.38,41,277.83958520567774
RA_83.41DEC-3.46,40,2338.026662990668
RA_83.41DEC-32.52,44,123.53485769571454
RA_83.42DEC-3.62,40,331.9062699539027
RA_83.42DEC-33.32,44,101.56190487290468
RA_83.42DEC-5.01,32,193.6625294514862
RA_83.43DEC-3.55,39,204.53055296705463
RA_83.44DEC-5.16,40,278.3583651437329
RA_83.46DEC-6.92,26,225.8784721460141
RA_83.47DEC-6.62,40,271.5316597048367
RA_83.48DEC-5.61,40,471.3947206882784
RA_83.48DEC-5.65,40,263.5441064537478
RA_83.53DEC-6.84,40,482.0999230519841
RA_83.54DEC-3.44,39,419.6461784202156
RA_83.55DEC-3.24,29,203.490436518727
RA_83.55DEC-34.76,44,188.70389793209858
RA_83.55DEC-5.38,39,370.87701699948855
RA_83.56DEC-33.50,44,110.12236400866765
RA_83.56DEC-5.20,19,219.63584536245776
RA_83.56DEC-5.62,39,265.30442761603604
RA_83.56DEC-6.86,40,229.0073526351549
RA_83.60DEC-4.80,39,1923.8172471571654
RA_83.60DEC-5.37,36,589.696637922382
RA_83.61DEC-4.37,39,719.725648227176
RA_83.62DEC-4.41,26,236.6154449289194
RA_83.62DEC-4.55,39,279.73264044439543
RA_83.62DEC-5.46,22,406.08103338980277
RA_83.64DEC-35.40,44,290.11000412654784
RA_83.64DEC-4.49,39,1223.7823220268754
RA_83.64DEC-5.05,38,208.8051257729282
RA_83.64DEC-5.72,39,412.3434419746209
RA_83.65DEC-5.69,39,433.7070491628085
RA_83.66DEC-5.41,18,665.8444002006681
RA_83.67DEC-3.68,38,1096.2475135762086
RA_83.68DEC-4.39,38,1409.1577336506964
RA_83.68DEC-5.12,38,284.71486019152815
RA_83.68DEC-5.31,32,627.1743985468744
RA_83.68DEC-5.99,36,307.81404665690445
RA_83.70DEC-5.57,38,1004.3541678939797
RA_83.71DEC-5.31,38,795.0747761160463
RA_83.71DEC-6.00,38,924.1108354224704
RA_83.72DEC-5.55,38,394.5636849444545
RA_83.73DEC-4.11,38,2061.003340344136
RA_83.73DEC-4.34,38,738.6658124595674
RA_83.73DEC-4.76,38,486.91896179506256
RA_83.73DEC-5.50,38,780.8704172456407
RA_83.75DEC-35.37,44,129.68669955203373
RA_83.75DEC-4.35,38,1182.781208914785
RA_83.75DEC-4.52,38,284.9827318483983
RA_83.75DEC-5.42,25,1566.0856726604602
RA_83.76DEC-33.59,44,585.0049432887921
RA_83.76DEC-5.09,31,270.9206642170586
RA_83.76DEC-6.01,37,10985.644357507714
RA_83.77DEC-33.09,44,138.82665765413557
RA_83.77DEC-4.38,38,459.9946079265708
RA_83.77DEC-4.73,38,1655.3837636827743
RA_83.77DEC-5.25,17,455.64652364572976
RA_83.77DEC-5.98,38,4141.423016706171
RA_83.77DEC-6.00,31,11009.494692411448
RA_83.77DEC-6.28,38,231.95857926028165
RA_83.78DEC-5.20,38,996.5302315793231
RA_83.78DEC-5.87,38,553.4087992797664
RA_83.79DEC-3.71,37,386.9391534279987
RA_83.79DEC-5.46,38,1760.6119416580254
RA_83.79DEC-6.03,34,614.1890376068102
RA_83.79DEC-6.56,38,403.42229191027707
RA_83.80DEC-33.57,44,361.3201775867316
RA_83.80DEC-4.59,37,422.4633009609851
RA_83.80DEC-4.86,37,558.5308458292295
RA_83.80DEC-5.93,38,1542.986559848738
RA_83.81DEC-5.38,37,16180.045829538998
RA_83.81DEC-5.83,37,733.8866042179585
RA_83.82DEC-35.81,44,174.1733303090958
RA_83.82DEC-4.68,37,489.14818867188313
RA_83.82DEC-5.06,37,328.4182911612713
RA_83.82DEC-6.03,37,1594.808012467337
RA_83.83DEC-32.90,44,417.6463444888804
RA_83.84DEC-4.42,37,3028.2282211703964
RA_83.84DEC-4.49,37,2387.3337959106
RA_83.84DEC-5.15,37,314.2006821776968
RA_83.84DEC-5.42,35,13792.275159473058
RA_83.85DEC-4.84,37,8915.919805648173
RA_83.86DEC-33.17,44,147.2296969304004
RA_83.86DEC-5.80,37,400.28939881289415
RA_83.86DEC-5.85,37,727.4558021257034
RA_83.86DEC-5.91,37,23442.21003502893
RA_83.87DEC-3.40,37,223.72338739036522
RA_83.87DEC-5.41,37,8164.0790116156695
RA_83.88DEC-4.36,37,2889.6620218069866
RA_83.88DEC-4.90,37,543.6563570458306
RA_83.88DEC-5.27,37,3375.0287052341864
RA_83.88DEC-5.55,37,485.40523481551804
RA_83.89DEC-3.56,37,303.90556381561487
RA_83.89DEC-4.84,37,1839.16821047058
RA_83.89DEC-5.10,37,339.72740408183574
RA_83.89DEC-5.42,37,2800.5662282475128
RA_83.90DEC-3.25,37,2599.6856403632587
RA_83.90DEC-5.20,37,356.9719403245237
RA_83.90DEC-6.08,37,328.7668225618819
RA_83.91DEC-3.58,37,336.500317081268
RA_83.91DEC-32.40,44,189.1163143684116
RA_83.91DEC-4.86,37,6046.874986755222
RA_83.92DEC-3.31,36,597.4895472530421
RA_83.92DEC-6.74,37,237.0130509005625
RA_83.93DEC-32.52,44,107.9484233861329
RA_83.93DEC-34.14,44,119.37819642557639
RA_83.94DEC-6.01,36,447.0104416780702
RA_83.95DEC-6.70,36,225.69561363536647
RA_83.96DEC-32.81,44,165.74391516130095
RA_83.96DEC-5.48,36,649.6085428819656
RA_83.98DEC-5.63,36,1697.314599523719
RA_83.99DEC-5.37,36,490.83305635143563
RA_84.00DEC-33.79,44,93.3960277052664
RA_84.00DEC-4.93,29,224.71663171968268
RA_84.00DEC-6.28,36,586.048839459229
RA_84.01DEC-4.75,36,271.86912404351426
RA_84.03DEC-4.43,36,1518.3871702071594
RA_84.03DEC-6.33,35,251.04158907243462
RA_84.05DEC-5.06,36,320.78085905207377
RA_84.06DEC-5.65,35,2386.564554835371
RA_84.11DEC-5.41,35,373.0779932812912
RA_84.11DEC-6.71,19,238.69482457980294
RA_84.12DEC-5.77,35,495.73079490010144
RA_84.13DEC-6.45,35,671.4420396616139
RA_84.14DEC-3.70,26,196.1930689985765
RA_84.14DEC-32.67,44,260.84216051659024
RA_84.15DEC-33.96,44,183.95474859641612
RA_84.15DEC-6.07,35,4234.249803874985
RA_84.16DEC-5.13,35,350.3712279526975
RA_84.16DEC-6.42,27,195.7234394038052
RA_84.17DEC-3.50,34,257.58048164826914
RA_84.18DEC-3.29,34,782.3317313743705
RA_84.18DEC23.94,81,64.58111474958513
RA_84.19DEC-33.67,44,87.71539015096359
RA_84.19DEC-35.02,36,81.55587950801053
RA_84.19DEC-35.70,44,98.0344482032669
RA_84.24DEC-5.87,34,279.5334586576424
RA_84.25DEC-34.24,44,180.91249226785013
RA_84.25DEC-6.15,34,267.4205449873368
RA_84.25DEC22.20,53,62.066555437386064
RA_84.30DEC-3.43,31,211.19462295075965
RA_84.31DEC-3.52,33,290.71955001637696
RA_84.31DEC-3.84,33,226.6520451961844
RA_84.31DEC-6.58,34,252.38979940569686
RA_84.37DEC-5.94,33,3390.3250930228896
RA_84.40DEC-4.93,33,1500.963764691776
RA_84.41DEC-3.65,33,241.083995755882
RA_84.41DEC-35.53,44,102.16150055552724
RA_84.42DEC-3.94,32,234.68574984718052
RA_84.42DEC-34.96,44,122.33566490965735
RA_84.42DEC-5.09,33,237.85595834835948
RA_84.43DEC21.16,15,280.67722487462163
RA_84.45DEC-6.71,32,504.6416292603379
RA_84.46DEC-6.48,32,278.8267870072225
RA_84.46DEC-6.72,32,665.5298870596886
RA_84.47DEC-4.81,32,3118.926843737901
RA_84.48DEC-4.79,22,271.21860041125683
RA_84.51DEC-6.24,32,296.47733688520907
RA_84.51DEC-6.39,32,563.8818433139189
RA_84.53DEC-32.89,44,122.21508273012742
RA_84.54DEC-6.43,32,240.3427654635345
RA_84.56DEC-3.33,31,233.29809403856055
RA_84.56DEC-3.35,29,222.34440714979308
RA_84.56DEC-4.11,31,1813.2773287722755
RA_84.56DEC-5.42,31,252.9358154737409
RA_84.57DEC-35.47,44,188.63615546662683
RA_84.58DEC-3.55,31,429.8157675878938
RA_84.58DEC-6.13,31,468.0428516686132
RA_84.61DEC-5.04,31,1015.550290906232
RA_84.62DEC-6.43,27,195.54290627008956
RA_84.63DEC-5.12,31,283.9010763549947
RA_84.64DEC-34.25,44,106.97601743907884
RA_84.64DEC-6.57,22,2554.15669502592
RA_84.65DEC-5.18,31,332.28522698086505
RA_84.65DEC-6.16,31,630.0680339810674
RA_84.66DEC-4.68,31,269.28110747410216
RA_84.66DEC-6.57,31,3480.7087087957875
RA_84.67DEC-35.23,44,106.15170661077015
RA_84.67DEC-6.62,17,231.8057077794272
RA_84.68DEC-33.01,43,96.68308945850843
RA_84.70DEC-35.49,36,85.26351749145415
RA_84.71DEC-4.27,30,349.7048013841212
RA_84.72DEC-35.01,35,79.0948051282943
RA_84.76DEC-5.19,30,1063.631459695044
RA_84.76DEC-6.09,30,329.6854736215378
RA_84.76DEC-6.50,30,457.8877111356063
RA_84.77DEC-35.17,44,117.48931128708192
RA_84.77DEC-5.90,30,616.120054865239
RA_84.78DEC-32.40,44,112.77482583953427
RA_84.79DEC-6.10,30,325.722779596298
RA_84.82DEC-4.68,29,764.0282548104163
RA_84.84DEC-4.78,29,557.378086581002
RA_84.88DEC-3.56,29,3582.5792099225464
RA_84.88DEC-34.62,42,82.67945275821968
RA_84.88DEC-34.76,44,143.62047152829402
RA_84.90DEC-33.13,44,92.03936801181368
RA_84.91DEC-32.74,44,144.20599470132368
RA_84.93DEC-5.05,29,416.0163856570908
RA_84.94DEC-6.55,23,213.8999099550661
RA_84.98DEC-3.33,28,758.0750088263152
RA_84.99DEC-6.77,28,317.6537999482406
RA_85.01DEC-34.34,44,111.68682076675572
RA_85.03DEC-4.54,28,512.2040959130192
RA_85.05DEC-5.60,18,248.99444553514
RA_85.07DEC-32.88,37,78.30994438112137
RA_85.08DEC-3.43,27,1628.7946007285125
RA_85.11DEC-4.42,27,752.6393901428991
RA_85.12DEC-4.35,25,197.32782583251824
RA_85.13DEC-34.57,44,121.3466618602415
RA_85.14DEC-6.17,27,254.74872759065923
RA_85.15DEC-35.45,44,101.27549086030471
RA_85.17DEC-3.92,27,346.3918028613326
RA_85.20DEC-4.72,26,220.47388070333076
RA_85.22DEC-5.57,26,451.7122453258322
RA_85.23DEC-35.61,44,154.44927031254963
RA_85.23DEC-5.04,26,220.60968044214263
RA_85.24DEC-3.84,26,1562.8460114774557
RA_85.24DEC-3.91,26,312.6193751701071
RA_85.24DEC-33.31,44,397.4219323168712
RA_85.25DEC-5.21,26,272.52407078534
RA_85.28DEC-4.97,26,312.9420320004617
RA_85.29DEC-3.63,26,854.2627713210521
RA_85.31DEC-32.71,44,112.03652059598672
RA_85.31DEC-34.99,44,142.46807942359442
RA_85.34DEC-34.37,44,111.96131121941688
RA_85.36DEC-33.10,44,219.89548820875436
RA_85.37DEC-4.39,25,353.9856301733139
RA_85.37DEC-6.77,25,308.77967827150354
RA_85.38DEC-4.00,25,258.7036781233356
RA_85.38DEC-4.76,25,260.800724895685
RA_85.40DEC-3.73,25,944.7966889724054
RA_85.41DEC-33.45,44,204.15140822976312
RA_85.44DEC-32.76,44,115.34455103549772
RA_85.45DEC-35.07,44,178.10581973818017
RA_85.46DEC-3.49,24,418.7583965080153
RA_85.46DEC-5.31,24,327.934610669568
RA_85.48DEC-4.46,24,249.83785504330237
RA_85.51DEC-35.46,44,142.23405275419736
RA_85.53DEC-5.32,23,217.4609111849507
RA_85.56DEC-3.80,24,217.5179785434535
RA_85.58DEC-33.20,44,205.53093639354935
RA_85.59DEC-3.32,23,436.78729073064596
RA_85.61DEC-34.04,44,117.22655362509589
RA_85.62DEC-33.99,44,169.00320032619703
RA_85.62DEC-34.00,44,181.98460684974623
RA_85.65DEC-4.43,23,294.25951742443215
RA_85.67DEC-33.72,31,81.32720190044225
RA_85.67DEC-34.72,34,79.39586223144795
RA_85.67DEC-4.82,23,271.58940206202107
RA_85.67DEC-6.83,23,291.8443841460006
RA_85.69DEC-32.90,44,217.8222518239838
RA_85.69DEC-4.06,22,225.1981507158719
RA_85.69DEC-4.63,23,546.4020356836018
RA_85.73DEC-32.31,44,95.8594869028132
RA_85.73DEC-6.80,22,3334.3257047607617
RA_85.74DEC-4.83,22,273.0099913567521
RA_85.77DEC-5.81,22,293.4996292735675
RA_85.78DEC-34.66,44,197.74810453255884
RA_85.80DEC-5.00,22,376.15707893871325
RA_85.82DEC-3.64,21,363.029753316464
RA_85.82DEC-32.72,44,93.59751441255206
RA_85.82DEC-35.49,44,114.23704800374117
RA_85.86DEC-3.58,21,304.38231193418875
RA_85.86DEC-33.04,39,85.6181934936325
RA_85.89DEC-33.48,44,108.92822255703688
RA_85.90DEC-34.62,44,85.46135937147397
RA_85.90DEC-4.95,21,260.0000866471651
RA_85.90DEC-6.26,12,205.36406636069103
RA_85.93DEC-5.16,21,360.8405823636821
RA_85.93DEC-6.46,19,214.0022888976404
RA_85.94DEC18.71,86,207.86249823737842
RA_85.97DEC-3.59,20,532.6121951068997
RA_85.98DEC-32.85,43,98.554176572938
RA_85.98DEC-33.99,31,77.11519429579853
RA_85.99DEC-3.81,20,344.4770609753621
RA_85.99DEC-4.51,20,227.31575181928284
RA_86.01DEC-33.89,44,117.05965240238788
RA_86.01DEC-4.56,20,924.0994423287241
RA_86.01DEC-4.99,20,259.20049351918647
RA_86.01DEC-6.73,20,307.1907394734852
RA_86.02DEC-6.42,16,208.9744168184836
RA_86.07DEC-5.25,20,247.94071676829134
RA_86.08DEC-4.85,19,212.16458859673756
RA_86.08DEC-6.62,12,205.17180534308804
RA_86.08DEC-6.75,20,508.6232797907654
RA_86.09DEC-35.79,44,97.52751758966939
RA_86.10DEC-5.10,19,275.1287957886421
RA_86.11DEC-5.46,19,771.575195426347
RA_86.13DEC-4.70,19,1270.6372967723555
RA_86.14DEC-6.87,19,1651.0337429785782
RA_86.16DEC-35.42,44,176.39996625436268
RA_86.18DEC-32.82,44,344.57951939270134
RA_86.22DEC-34.77,28,74.47861927450627
RA_86.23DEC-33.71,39,79.43645842868047
RA_86.23DEC-4.93,16,204.64285151273785
RA_86.24DEC-32.33,42,92.31458027142942
RA_86.26DEC-34.10,44,157.40028884982115
RA_86.27DEC-4.39,18,257.7625803238333
RA_86.28DEC-33.74,44,118.38889193145168
RA_86.28DEC23.49,45,68.26181551500315
RA_86.31DEC-5.11,17,204.76997738206825
RA_86.32DEC-4.23,18,550.6079854346746
RA_86.35DEC-32.49,35,84.52169344538953
RA_86.36DEC-4.24,17,543.6480092591719
RA_86.37DEC-6.21,15,214.30309488034376
RA_86.40DEC-34.20,44,227.83705812020756
RA_86.41DEC-34.03,37,80.71598317017998
RA_86.46DEC-5.27,14,213.96481938764222
RA_86.49DEC-33.01,44,98.39011515039535
RA_86.50DEC-5.25,16,452.102488861716
RA_86.51DEC-4.27,16,3205.984539115632
RA_86.54DEC-6.14,15,217.66295575906275
RA_86.55DEC-4.02,16,1070.806821160247
RA_86.56DEC-3.48,16,233.74100747257185
RA_86.57DEC-32.98,44,288.0752802493041
RA_86.58DEC-5.86,16,747.9871502981806
RA_86.59DEC-5.74,15,307.9006356527339
RA_86.59DEC-5.77,16,332.5188447976335
RA_86.60DEC-33.80,44,132.52957644284132
RA_86.61DEC-33.72,44,159.58281545673333
RA_86.61DEC-4.01,15,688.9843228998137
RA_86.61DEC-5.32,15,346.76963395656
RA_86.67DEC-3.49,15,260.9504521480681
RA_86.69DEC-3.81,13,202.60907270720284
RA_86.70DEC-3.26,14,860.9262185806818
RA_86.70DEC-34.07,44,140.6644425467322
RA_86.70DEC-34.90,44,358.2073263796556
RA_86.71DEC-35.64,44,140.04286216522627
RA_86.73DEC-33.75,44,188.7130071888764
RA_86.75DEC-5.13,14,708.5630873739691
RA_86.77DEC-3.58,14,248.20400530228366
RA_86.78DEC-3.34,14,330.12348797069507
RA_86.83DEC-4.46,14,306.09097949626704
RA_86.84DEC-4.13,13,198.66495811248055
RA_86.84DEC-5.49,13,354.2374368237448
RA_86.84DEC-5.59,14,825.031785583337
RA_86.85DEC-6.38,13,284.5886316713397
RA_86.87DEC-32.70,44,117.7273142804604
RA_86.89DEC-5.30,12,214.35558644837366
RA_86.93DEC-34.15,40,85.08854487004595
RA_86.94DEC-33.57,44,103.65067800835283
RA_86.94DEC-35.29,44,119.51266621261135
RA_86.95DEC-6.44,13,856.5784946893502
RA_86.97DEC-3.42,11,202.2869278455032
RA_86.97DEC-33.42,44,241.17905393326808
RA_87.01DEC-5.68,12,243.47215399143957
RA_87.03DEC-6.13,12,500.1757769928125
RA_87.04DEC-34.23,44,136.69738474523777
RA_87.04DEC-34.76,41,83.24291109640245
RA_87.04DEC-4.81,12,279.7167587851119
RA_87.05DEC-3.59,11,208.82871325989174
RA_87.09DEC-6.65,12,613.5812483181652
RA_87.10DEC-5.34,11,223.9216613793866
RA_87.13DEC-5.34,11,398.96291104178886
RA_87.15DEC-33.20,44,145.82426013143177
RA_87.15DEC-4.10,11,3672.475028214516
RA_87.15DEC-5.83,11,599.8963599735912
RA_87.18DEC-35.82,44,245.5322232232099
RA_87.18DEC-5.02,11,233.77370103768706
RA_87.19DEC-33.87,44,132.13058298362986
RA_87.22DEC-32.44,36,102.97009580675444
RA_87.22DEC-5.77,11,346.61822887197707
RA_87.23DEC-5.49,10,385.43823135899066
RA_87.25DEC-3.31,10,242.8254678605159
RA_87.27DEC-32.33,23,180.9754644411676
RA_87.36DEC-34.13,44,246.08971834532665
RA_87.38DEC-34.26,44,111.99459425807423
RA_87.40DEC-32.49,44,155.63607519597485
RA_87.46DEC-35.91,44,309.8834455544538
RA_87.62DEC-33.35,44,212.33182463663744
RA_87.66DEC-35.93,44,144.15085174323002
RA_87.67DEC-34.66,44,183.16619991474457
RA_87.75DEC-35.80,41,290.05373985472903
RA_87.77DEC-34.47,44,113.33989278199329
RA_87.82DEC-32.30,10,529.0730204685684
RA_87.82DEC-33.82,44,143.29706750402417
RA_87.89DEC-33.26,34,83.93573027252296
RA_87.94DEC-34.57,44,234.2490081503767
RA_87.95DEC-32.91,44,154.53901024686212
RA_87.98DEC-33.24,43,96.49545510772973
RA_88.00DEC-33.67,34,86.49950123488662
RA_88.11DEC-34.19,43,91.47314950888394
RA_88.22DEC-35.62,21,311.41411331843204
RA_88.29DEC22.31,606,87.1762577145525
RA_88.30DEC22.31,239,106.67209020287895
RA_88.45DEC39.37,44,89.24079489594706
