ID,Mag_Integrata,Mag_Brightest,label,Corrispondenza,saturazione,count_kron_flux,media_kron_flux,std_kron_flux,count_kron_fluxerr,media_kron_fluxerr,std_kron_fluxerr,count_kron_manuale_seg,media_kron_manuale_seg,std_kron_manuale_seg,count_kron_manuale_aper,media_kron_manuale_aper,std_kron_manuale_aper,count_raggio_kron_aper,media_raggio_kron_aper,std_raggio_kron_aper,count_somma_apertura_ultimo_pixel,media_somma_apertura_ultimo_pixel,std_somma_apertura_ultimo_pixel,count_flusso_fisso_max_run,media_flusso_fisso_max_run,std_flusso_fisso_max_run,count_raggio_fisso_max_run,media_raggio_fisso_max_run,std_raggio_fisso_max_run
1.3413082991940482e+17,9.159043717900984,9.8231,87,SI (Rank 1),NO,115,111.57113334156561,13.793067031062165,0,,,115,109.98487961030114,10.512401416193082,115,109.98487961030114,10.512401416193082,115,3.5,0.0,115,83.61670031440298,10.328105028699447,115,109.98521739130435,10.512110004683741,115,3.5,0.0
1.3396082941775384e+17,9.860753812346065,10.637,88,SI (Rank 1),NO,115,97.28859652576027,15.579540045892914,0,,,115,96.72437314118991,12.330360222998486,115,96.72437314118991,12.330360222998486,115,3.5,0.0,115,67.8801795603105,12.071579695589318,115,96.72452173913044,12.330718753931517,115,3.5,0.0
1.3401082978551864e+17,8.216011887409376,8.5737,89,SI (Rank 1),NO,115,193.16779640664498,20.445098093394787,0,,,115,184.9859503491075,13.770671021279094,115,184.9859503491075,13.770671021279094,115,3.5,0.0,115,164.20216511116425,13.004790052982477,115,184.9855652173913,13.770007975083656,115,3.5,0.0
1.3373082864980656e+17,10.295514575453403,10.477,90,SI (Rank 1),NO,103,69.64397830910534,9.69952474190166,0,,,103,71.07314972442103,8.441406904330599,103,71.07314972442103,8.441406904330599,103,3.5,0.0,103,31.192853750698468,12.876992068005325,103,71.0731067961165,8.441331558971184,103,3.5,0.0
1.3632084091974392e+17,9.528545029484638,10.173,91,SI (Rank 1),NO,115,80.28169833198046,10.81807950867847,0,,,115,81.07826689953089,9.24078248158474,115,81.07826689953089,9.24078248158474,115,3.5,0.0,115,47.09264020857104,12.904239933519513,115,81.07817391304347,9.241175741879152,115,3.5,0.0
1.3717084530924784e+17,9.011152497033164,9.163,92,SI (Rank 1),NO,115,190.7857380571661,28.43107888086973,0,,,115,184.21599680039245,25.906684100946535,115,184.23656818149897,25.923766363069564,115,3.5016832601999663,0.012708832525595976,115,160.35157304994038,26.393062294185626,115,184.20521739130433,25.893423514706882,115,3.5,0.0
1.370608448120158e+17,9.285964015448306,9.932,93,SI (Rank 1),NO,115,219.5619196902754,24.20476404761143,0,,,115,201.64664124389293,13.240195522790529,115,201.76284059597802,13.42135254656605,115,3.5133531476826168,0.047244771924202934,115,176.33324293122072,14.29057442139831,115,203.09008695652173,13.225567111884786,115,3.59,0.0
1.351708359655104e+17,11.203000000000001,11.203,94,SI (Rank 1),NO,60,64.77230090882628,10.038547307485574,0,,,60,66.99864180485794,7.3316667992419,60,66.99864180485794,7.3316667992419,60,3.5,0.0,60,21.59639186761812,9.353134492297585,60,66.99916666666667,7.331165489155087,60,3.5,0.0
1.3490083501806984e+17,9.03952922118867,9.8271,95,SI (Rank 1),NO,115,221.0135211717074,24.889190028997785,0,,,115,205.95426992544608,13.957625884531307,115,205.95426992544608,13.957625884531307,115,3.5,0.0,115,182.76856269472052,13.865206837029696,115,205.9538260869565,13.95802219077835,115,3.5,0.0
1.3222082277185602e+17,9.195450364050098,10.031,96,SI (Rank 1),NO,115,193.2000602496161,23.90341062257173,0,,,115,181.85477181716354,15.877686629611306,115,181.89711848474488,15.933224666231782,115,3.505009785119255,0.021286747238455802,115,155.28884604371754,16.657407506158126,115,182.33895652173914,15.94788103253586,115,3.54,0.0
1.3206082235147624e+17,9.487000000000002,9.487,97,SI (Rank 1),NO,115,123.87552596130539,19.981367309532136,0,,,115,118.00676816044243,14.47329347151355,115,118.00676816044243,14.47329347151355,115,3.5,0.0,115,83.88537947723411,17.721868859573462,115,118.00652173913043,14.473559743726668,115,3.5,0.0
1.3472083460170509e+17,10.8606,10.8606,98,SI (Rank 1),NO,115,92.99987236037596,15.916799281615598,0,,,115,91.6689696276508,11.423943364639488,115,91.6689696276508,11.423943364639488,115,3.5,0.0,115,60.36199829650365,10.522812056489698,115,91.66930434782608,11.42414208239903,115,3.5,0.0
1.3205082266500522e+17,7.6558,7.6558,99,SI (Rank 1),NO,115,343.8047408309046,32.90145168996377,0,,,115,325.3481116294928,23.986856034806227,115,326.8949449558017,24.43231060433116,115,4.037882498018259,0.15984409679764686,115,306.48043227465337,22.742880329124354,115,330.5775652173913,23.08919476881912,115,4.26,0.0
,,,100,NO,NO,1,171.2775379423481,,1,,,1,155.91670306015308,,1,155.91670306015308,,1,3.5,,1,125.56324966365784,,1,,,1,,
1.3266082561515318e+17,10.02313286573716,10.226,101,SI (Rank 1),NO,115,1457.2143627104756,58.126869156462035,0,,,115,1384.7579732659879,48.2913705401319,115,1395.6171950339524,50.7269419302948,115,5.155066779293885,0.1883953260833051,115,1417.5549757299011,55.178137529883,115,1416.0316521739132,44.10869556492648,115,5.49,0.0
1.3653084379920594e+17,9.08631929924269,9.838,102,SI (Rank 1),NO,115,135.6262725311774,16.26428595804706,0,,,115,132.22359667598542,11.78312790619154,115,132.22359667598542,11.78312790619154,115,3.5,0.0,115,107.84460693715599,10.461639614554864,115,132.22373913043478,11.783682775597432,115,3.5,0.0
1.352608380718277e+17,10.17231647145882,10.234,103,SI (Rank 1),NO,114,70.81792738650863,10.272656049316652,0,,,114,72.55257578132964,9.354486330199167,114,72.55257578132964,9.354486330199167,114,3.5,0.0,114,37.430125712821,14.238982405233934,114,72.5519298245614,9.354411280359203,114,3.5,0.0
1.3612084215270234e+17,9.170789688445232,9.211,104,SI (Rank 1),NO,115,291.3781724831928,24.613091955437223,0,,,115,275.272496889409,15.383783744802946,115,275.3722241800272,15.585349501931452,115,3.5049431959556823,0.022821387633905895,115,257.6865903260269,15.781724401166297,115,275.78382608695654,15.40214131744258,115,3.53,0.0
,,,105,NO,NO,1,491.8050286135192,,1,,,1,434.78730778821694,,1,437.34756470160505,,1,3.820879899739897,,1,425.16638976071033,,1,,,1,,
1.3725084763286669e+17,10.072971347483087,10.196,106,SI (Rank 1),NO,77,72.02370188152653,10.969086142410307,0,,,77,72.35068231122641,8.743451178663648,77,72.35068231122641,8.743451178663648,77,3.5,0.0,77,21.651666356480586,10.58378169041115,77,72.35077922077923,8.742903703821709,77,3.5,0.0
1.3614084238871923e+17,9.634272677200197,10.5384,107,SI (Rank 1),NO,87,65.28663053927933,8.764188356109505,0,,,87,67.26002180159938,7.829856249147573,87,67.26002180159938,7.829856249147573,87,3.5,0.0,87,26.100230286125846,11.484868610598662,87,67.26011494252873,7.830492944513552,87,3.5,0.0
1.3629084331178574e+17,9.806712876491334,9.868,108,SI (Rank 1),NO,115,117.79693660411289,16.387835815216423,0,,,115,115.3391580893388,12.188483835202295,115,115.3391580893388,12.188483835202295,115,3.5,0.0,115,90.82306014022369,11.599191719477153,115,115.33965217391304,12.188548618347273,115,3.5,0.0
1.3754084955688606e+17,10.9894,10.9894,109,SI (Rank 1),NO,102,83.71906708759859,12.944607182319668,0,,,102,81.98729306454271,9.829679516087504,102,81.98729306454271,9.829679516087504,102,3.5,0.0,102,30.74410594031122,13.893299034251624,102,81.98745098039215,9.829342381664672,102,3.5,0.0
1.3496083729477053e+17,9.754168899673864,10.534,110,SI (Rank 1),NO,115,85.79333387570536,14.087622686161005,0,,,115,85.89817257392386,11.007070025898315,115,85.89817257392386,11.007070025898315,115,3.5,0.0,115,55.23360357109915,12.024862325271075,115,85.89782608695653,11.006819718718308,115,3.5,0.0
1.367708459258793e+17,9.4569787764601,10.262,111,SI (Rank 1),NO,115,107.74163623697483,15.16018252752387,0,,,115,106.18665545419223,11.468037100939492,115,106.18665545419223,11.468037100939492,115,3.5,0.0,115,77.46926440586327,12.085471446058422,115,106.18608695652173,11.467848013578985,115,3.5,0.0
1.3282082753781517e+17,10.207267626815781,10.383,112,SI (Rank 1),NO,115,109.49187617901816,14.385855514822207,0,,,115,107.85448917178533,11.167520037459994,115,107.85448917178533,11.167520037459994,115,3.5,0.0,115,79.35755671528455,10.831113684821775,115,107.85426086956521,11.167180459052064,115,3.5,0.0
1.3502083768380797e+17,9.7131403843429,10.3899,113,SI (Rank 1),NO,114,75.80256541159099,12.782338947811436,0,,,114,76.98764316512838,10.691358390372425,114,76.98764316512838,10.691358390372425,114,3.5,0.0,114,41.87639748360137,14.080189576669213,114,76.9880701754386,10.691466688889493,114,3.5,0.0
1.3361083161238702e+17,9.871589814151214,10.6018,114,SI (Rank 1),NO,82,66.50447653983035,10.430811940771614,0,,,82,68.17972019721837,8.221325890505549,82,68.17972019721837,8.221325890505549,82,3.5,0.0,82,26.93907866772019,11.424831877861639,82,68.18,8.2205471266655,82,3.5,0.0
1.3205082464319944e+17,8.302178661928307,9.203,115,SI (Rank 1),NO,115,245.65624304182037,26.177574248928313,0,,,115,230.55379863757855,16.533274221667266,115,231.11125126973005,16.821655148138976,115,3.6066935774458697,0.1216374661906729,115,210.42028357975337,16.64966461574677,115,234.7384347826087,16.69732049053653,115,3.85,0.0
1.336408318323406e+17,9.544360560153782,10.128,116,SI (Rank 1),NO,115,160.13726174535597,21.5459551255101,0,,,115,152.90555843535054,14.624039789849851,115,152.90555843535054,14.624039789849851,115,3.5,0.0,115,128.5362644814837,11.814985780721283,115,152.90573913043477,14.624152820619171,115,3.5,0.0
1.359408425600534e+17,10.472,10.472,117,SI (Rank 1),NO,87,63.718553174512586,8.911134579113664,0,,,87,65.59225422926065,7.753920810025424,87,65.59225422926065,7.753920810025424,87,3.5,0.0,87,23.972159675559354,10.025524978083341,87,65.59264367816091,7.754035477447333,87,3.5,0.0
1.3326083025184918e+17,9.140797411816626,9.894,118,SI (Rank 1),NO,115,133.45126640706582,24.524153066764978,0,,,115,117.31870333890379,12.108152552831944,115,117.55218295515128,13.003986329589114,115,3.509184871985561,0.09849677883048173,115,92.50480279690959,13.863788751737596,115,117.30982608695652,12.082260664979321,115,3.5,0.0
1.3404083391787214e+17,10.430848565989269,11.22,119,SI (Rank 1),NO,104,73.61181867716644,11.775869930688364,0,,,104,74.77129442604742,9.201191362681634,104,74.77129442604742,9.201191362681634,104,3.5,0.0,104,38.83802599993621,12.088336177049639,104,74.77115384615385,9.20106508268,104,3.5,0.0
1.3580084226129856e+17,8.914109532629906,9.529,120,SI (Rank 1),NO,115,145.36577961637715,15.812659578561743,0,,,115,141.74466814111673,10.930590673839836,115,141.74466814111673,10.930590673839836,115,3.5,0.0,115,122.82632632319448,9.653806372806212,115,141.74478260869566,10.930265108727395,115,3.5,0.0
1.3361083208512616e+17,10.064875920429888,10.468,121,SI (Rank 1),NO,91,68.59365676215567,11.417881192924094,0,,,91,70.18261441222712,9.219448719353101,91,70.18261441222712,9.219448719353101,91,3.5,0.0,91,31.435076215936043,13.144286036862633,91,70.18241758241759,9.218960454852372,91,3.5,0.0
1.346108367632521e+17,9.117996303084674,10.361,122,SI (Rank 1),NO,115,250.94353576909936,34.716666593974416,0,,,115,209.58799486981974,14.311320908542884,115,209.66021747651493,14.385323485598844,115,3.5062222981993343,0.030640497931580433,115,178.70386988024373,15.3360364946855,115,210.02791304347826,14.153585281057307,115,3.52,0.0
1.3746085042593672e+17,10.315854245648977,10.9936,123,SI (Rank 1),NO,64,73.76363910765154,9.3052884792005,0,,,64,74.1018459166366,6.908798667587808,64,74.1018459166366,6.908798667587808,64,3.5,0.0,64,20.169035918652558,8.747099578650039,64,74.1021875,6.90858069377358,64,3.5,0.0
1.357808426054296e+17,9.40007455396514,10.137,124,SI (Rank 1),NO,115,94.70573573737374,13.465646672815222,0,,,115,94.49386111864061,10.109162755409557,115,94.49386111864061,10.109162755409557,115,3.5,0.0,115,69.42553969888463,10.752375410967664,115,94.4944347826087,10.108917046073419,115,3.5,0.0
1.3492083858044618e+17,7.665236391709582,8.612,125,SI (Rank 1),NO,115,499.32696867141334,34.490425044138675,0,,,115,453.65535467003957,21.65501615393381,115,456.24322976814256,22.67379004860104,115,3.677716845167026,0.14807869972117343,115,450.63980765964743,22.793005102656082,115,464.2667826086957,19.432579830167587,115,3.91,0.0
1.3587084302577402e+17,9.94599801061605,10.088,126,SI (Rank 1),NO,115,79.34559000411174,11.316583015011465,0,,,115,80.36252211025497,9.960276177433435,115,80.36252211025497,9.960276177433435,115,3.5,0.0,115,49.540766023379916,13.496195307798247,115,80.36260869565218,9.960553698320018,115,3.5,0.0
1.3252082755066845e+17,9.095065153397625,9.692,127,SI (Rank 1),NO,115,125.99083039733071,16.718760563145157,0,,,115,122.73732275461154,12.263661314924091,115,122.73732275461154,12.263661314924091,115,3.5,0.0,115,95.25160488394346,12.564207242584091,115,122.73704347826087,12.264176614204835,115,3.5,0.0
1.3547084126107491e+17,9.977507159299307,10.8053,128,SI (Rank 1),NO,114,77.16794488504051,13.030619930039736,0,,,114,77.98955357399706,10.350389269539159,114,77.98955357399706,10.350389269539159,114,3.5,0.0,114,42.73806687288245,13.215344008132808,114,77.98912280701755,10.350392541947171,114,3.5,0.0
1.3744085075976547e+17,8.244232881636682,8.2724,129,SI (Rank 1),NO,113,1373.1537401884084,57.47103966201409,0,,,113,1275.4891629942133,40.83168339017084,113,1289.3802710929046,44.059466432173714,113,5.458353966990288,0.2104158244084404,113,1294.8743179149287,47.388026542049616,113,1312.999557522124,36.58099575866303,113,5.82,0.0
1.3371083312642131e+17,9.717620635844222,10.0867,130,SI (Rank 1),NO,115,116.98640508908105,17.810597871038055,0,,,115,114.36429384709811,11.8197173752289,115,114.36429384709811,11.8197173752289,115,3.5,0.0,115,88.84672609844708,12.02710658512157,115,114.36373913043478,11.81948142514808,115,3.5,0.0
1.3739085063760816e+17,8.90000291289246,9.9377,131,SI (Rank 1),NO,113,106.76010696811248,15.33608062334652,0,,,113,102.59476402406604,11.373298185857978,113,102.59476402406604,11.373298185857978,113,3.5,0.0,113,64.72429915953502,12.9414087272787,113,102.59469026548673,11.37355423078942,113,3.5,0.0
1.323008268348939e+17,11.354,11.354,132,SI (Rank 1),NO,113,91.34454440540887,15.520750511499397,0,,,113,89.09864982082871,11.5574775745358,113,89.09864982082871,11.5574775745358,113,3.5,0.0,113,47.15823137199137,14.404837572520753,113,89.09867256637168,11.557661304491063,113,3.5,0.0
1.36450846249263e+17,13.227200000000002,13.2272,133,SI (Rank 1),NO,115,236.64338111029588,18.24984327721238,0,,,115,226.7023163871937,12.090325974063482,115,226.71048891824938,12.095701175231465,115,3.5014437172371973,0.012894265963689096,115,207.2840351705227,12.13110907528941,115,226.67060869565216,12.077296395416104,115,3.5,0.0
1.3291082976728286e+17,7.881584613104624,8.3414,134,SI (Rank 1),NO,115,323.42332970129655,32.28277590500896,0,,,115,296.43651658359266,18.90955083598797,115,297.08878395705005,19.462115144750392,115,3.54581393068157,0.08296344470491954,115,282.0568230481137,19.770630739890933,115,301.3714782608696,19.046769548973824,115,3.73,0.0
1.317208243932263e+17,9.477753235851472,10.234,135,SI (Rank 1),NO,113,89.09734995462348,15.814064596874493,0,,,113,87.13880073333674,11.767219257717898,113,87.13880073333674,11.767219257717898,113,3.5,0.0,113,37.552468284284096,16.0531028055954,113,87.13902654867256,11.766972617442688,113,3.5,0.0
1.336908333599626e+17,10.557902393503173,11.1824,136,SI (Rank 1),NO,113,82.26264570031321,17.118140940682224,0,,,113,80.57469549278645,11.336843225830082,113,80.57469549278645,11.336843225830082,113,3.5,0.0,113,40.45245630057731,11.709760271589747,113,80.57486725663718,11.33760494635979,113,3.5,0.0
1.3321083128842086e+17,10.024996975557446,11.008,137,SI (Rank 1),NO,113,76.78138088099597,12.929967843764741,0,,,113,77.74151120687586,10.732950599767785,113,77.74151120687586,10.732950599767785,113,3.5,0.0,113,42.21531611343908,13.746725611956455,113,77.7412389380531,10.732798291480798,113,3.5,0.0
1.3707084963626205e+17,11.183941616192733,12.2737,138,SI (Rank 1),NO,115,1308.9314251459737,50.59426767717396,0,,,115,1220.3491371528723,37.79360447867393,115,1232.760453122502,41.583397280811894,115,4.9964486255889975,0.22905578747888225,115,1253.503564009915,46.06722132034125,115,1253.4089565217391,32.74352415883482,115,5.33,0.0
1.334708331075331e+17,9.5417012078182,10.215,139,SI (Rank 1),NO,115,95.8748668305634,14.23597026013262,0,,,115,94.86963331936722,10.850677534206806,115,94.86963331936722,10.850677534206806,115,3.5,0.0,115,66.3337242168287,11.044702476593773,115,94.86939130434783,10.850789872369187,115,3.5,0.0
1.3310083152676166e+17,8.493377140071866,9.005,140,SI (Rank 1),NO,115,656.0340366513745,57.60878922033041,0,,,115,587.1274184000474,36.28813401179217,115,593.6598895150446,39.900581510160265,115,4.3909802980741475,0.28716470542169403,115,574.7463211707786,35.6936995927846,115,611.4402608695652,29.104754614313713,115,4.79,0.0
1.3493084003662168e+17,10.3778,10.3778,141,SI (Rank 1),NO,115,91.85490704766677,11.338806084562224,0,,,115,92.77899427231368,9.705973863561498,115,92.77899427231368,9.705973863561498,115,3.5,0.0,115,67.67829300231533,9.928695908394609,115,92.77878260869565,9.70602400644723,115,3.5,0.0
1.3433083727142515e+17,9.274598695871997,9.9227,142,SI (Rank 1),NO,115,78.36276984293067,12.449288409736383,0,,,115,79.44410457283739,10.935960923514285,115,79.44410457283739,10.935960923514285,115,3.5,0.0,115,47.052840564968854,13.237956490937657,115,79.44417391304347,10.935971144885567,115,3.5,0.0
1.322208277081074e+17,8.240587886369005,9.06,143,SI (Rank 1),NO,115,1022.9477382601735,81.29217628008467,0,,,115,925.3287536555337,52.15926245553886,115,936.5165987994638,55.28685966514254,115,5.520369968015612,0.26728859540283156,115,901.6436257751412,49.81978794657334,115,960.2622608695652,43.8380648915999,115,5.95,0.0
1.3311083188539562e+17,9.45555456354583,9.838,144,SI (Rank 1),NO,115,90.76021921814828,12.16584698434828,0,,,115,90.36730108869158,9.912950374762215,115,90.36730108869158,9.912950374762215,115,3.5,0.0,115,59.500778104697176,12.42496796898344,115,90.36773913043479,9.91290210669731,115,3.5,0.0
1.3317083214688056e+17,10.09177879872963,10.267,145,SI (Rank 1),NO,107,71.89851443362572,8.985982332295865,0,,,107,73.20477156540865,8.120645738548582,107,73.20477156540865,8.120645738548582,107,3.5,0.0,107,35.062501527606784,11.900797296927879,107,73.20504672897196,8.120543175186006,107,3.5,0.0
1.3536084243146158e+17,9.343467413115713,9.937,146,SI (Rank 1),NO,115,132.0775234717645,16.934375950663636,0,,,115,129.29488101029904,11.753454065884414,115,129.29488101029904,11.753454065884414,115,3.5,0.0,115,108.07851417026379,9.617835267788735,115,129.29478260869564,11.753297137087863,115,3.5,0.0
1.3417083695787528e+17,10.520310524424232,11.173,147,SI (Rank 1),NO,110,77.20440571331088,12.810590869131852,0,,,110,77.73968538750421,10.379697504008844,110,77.73968538750421,10.379697504008844,110,3.5,0.0,110,40.021990042411275,13.894370370301809,110,77.74,10.379717077334266,110,3.5,0.0
1.3183082625102382e+17,9.383493333995856,10.031,148,SI (Rank 1),NO,115,98.90927606761633,15.795437148103618,0,,,115,96.48334138274942,12.010284611086462,115,96.48334138274942,12.010284611086462,115,3.5,0.0,115,56.52853228526451,14.41654976531179,115,96.48339130434783,12.010155708922149,115,3.5,0.0
1.3483084021366686e+17,11.573810645151854,11.7837,149,SI (Rank 1),NO,115,87.63263827414465,12.905768837804592,0,,,115,88.1474658538525,10.09101200930164,115,88.1474658538525,10.09101200930164,115,3.5,0.0,115,60.72879899590695,11.536769055977523,115,88.14695652173913,10.090995914711515,115,3.5,0.0
1.3251082958757832e+17,10.15533101785097,11.0302,150,SI (Rank 1),NO,51,65.62054937117367,9.809953488272162,0,,,51,67.51432594879888,7.760007980478139,51,67.51432594879888,7.760007980478139,51,3.5,0.0,51,21.26887512744778,8.873754488285586,51,67.51411764705882,7.75948250245352,51,3.5,0.0
1.3556084388467235e+17,9.314240324522752,9.35,151,SI (Rank 1),NO,115,560.1250217392924,51.69987294818081,0,,,115,488.7479123259059,27.517974485339433,115,493.5629917905713,29.661794976355296,115,4.122182567550568,0.23190983966654077,115,473.09788300632255,27.2160417415019,115,509.25547826086955,23.47872102091663,115,4.5,0.0
1.3394083652371693e+17,7.929880620689022,8.5184,152,SI (Rank 1),NO,115,335.8478043836296,28.41115967779339,0,,,115,312.40510081894485,17.578025262000267,115,312.6224542283333,17.829022346487907,115,3.5127155171009954,0.0375094723964959,115,299.00403801973766,17.963415763762246,115,314.6886086956522,17.734686692535075,115,3.6,0.0
1.3559084419262045e+17,10.614,10.614,153,SI (Rank 1),NO,53,62.456567374582846,7.321635154324803,0,,,53,64.88970447595406,6.905688189240928,53,64.88970447595406,6.905688189240928,53,3.5,0.0,53,21.388283364780204,7.6405251035274215,53,64.88924528301887,6.90537551172346,53,3.5,0.0
1.3450083950168003e+17,8.730284896240953,9.3153,154,SI (Rank 1),NO,115,237.53574980915218,24.393347203864383,0,,,115,222.10241347751045,14.203211180968605,115,222.10241347751045,14.203211180968605,115,3.5,0.0,115,200.39969867915158,14.182753789936895,115,222.1024347826087,14.203021706622131,115,3.5,0.0
1.3345083464821651e+17,10.06714426494512,10.803,155,SI (Rank 1),NO,115,99.93477347762862,17.21060036956341,0,,,115,98.30616387303735,11.843857267327305,115,98.30616387303735,11.843857267327305,115,3.5,0.0,115,69.00680382060794,10.591369160882028,115,98.30626086956521,11.84365174992305,115,3.5,0.0
1.3679085049324387e+17,10.054190181717786,10.2147,156,SI (Rank 1),NO,115,199.7285377711949,26.47044355829309,0,,,115,179.66237736609102,13.389404964688518,115,179.7390493658776,13.5222373359162,115,3.5056181317135597,0.0263778983588319,115,151.0987638786171,13.379654643119213,115,180.28226086956522,13.407767653122653,115,3.54,0.0
1.37220852728161e+17,7.396177312392192,7.763,157,SI (Rank 1),NO,113,832.1747270207293,36.013893222067026,0,,,113,776.208934600033,24.448440266129733,113,779.611993686391,24.881945785468908,113,4.546694979063933,0.13136481549329893,113,770.8613086555756,25.204812328436642,113,788.9714159292035,22.168071146006078,113,4.76,0.0
1.3250083057907597e+17,9.873246439503149,10.5208,158,SI (Rank 1),NO,115,91.61698116268636,15.691848073228265,0,,,115,90.8084851185345,12.257806193019965,115,90.8084851185345,12.257806193019965,115,3.5,0.0,115,56.78933681332188,15.16304646423913,115,90.80878260869565,12.257700132571598,115,3.5,0.0
1.3174082733405555e+17,9.162049598971837,9.594,159,SI (Rank 1),NO,115,145.74761164322314,20.01477648699309,0,,,115,138.1655377,13.898644651354694,115,138.1655377,13.898644651354694,115,3.5,0.0,115,106.49269882324037,14.967957941897287,115,138.16521739130434,13.89871200317005,115,3.5,0.0
1.3494084225399472e+17,9.404838883519261,10.2468,160,SI (Rank 1),NO,115,159.0125728218767,18.609759301784873,0,,,115,152.6005125997822,11.905029362930373,115,152.6005125997822,11.905029362930373,115,3.5,0.0,115,127.6994247858272,9.903365317590781,115,152.60060869565217,11.905204396880487,115,3.5,0.0
1.3644084950875357e+17,9.046275021146222,9.906,161,SI (Rank 1),NO,115,168.81718607277136,16.523148569471402,0,,,115,162.27319402825069,11.764627136686283,115,162.27319402825069,11.764627136686283,115,3.5,0.0,115,138.17542287779838,10.283408095786028,115,162.2728695652174,11.763954219833847,115,3.5,0.0
1.3501084268369096e+17,9.928657459047885,10.656,162,SI (Rank 1),NO,36,62.27276869305357,7.812872249596875,0,,,36,64.83000336060461,6.7744749905559605,36,64.83000336060461,6.7744749905559605,36,3.5,0.0,36,21.764610045030366,8.05597652313178,36,64.83027777777778,6.774744058891971,36,3.5,0.0
1.3443084002977358e+17,11.138098873938663,11.223,163,SI (Rank 1),NO,90,68.88204863662804,11.644072453194127,0,,,90,70.42289388268352,8.703482006584734,90,70.42289388268352,8.703482006584734,90,3.5,0.0,90,30.218167888935355,12.183192021793582,90,70.423,8.703213722592569,90,3.5,0.0
1.363108489633134e+17,9.393853611021669,10.199,164,SI (Rank 1),NO,115,88.44878219256006,15.84470569558471,0,,,115,88.30572890936503,11.776454206042148,115,88.30572890936503,11.776454206042148,115,3.5,0.0,115,58.20991066183707,12.319245223972274,115,88.3055652173913,11.776868882962864,115,3.5,0.0
1.332208345242157e+17,8.452582482657164,8.84,165,SI (Rank 1),NO,115,286.46673635098784,26.621700423762864,0,,,115,271.1122067553676,15.219689905366598,115,271.21125549717954,15.414926857529911,115,3.504907472784333,0.027213013460896284,115,257.9777316181795,16.431173262205863,115,271.13982608695653,15.029096807415973,115,3.51,0.0
1.352708440666606e+17,8.63707974859332,9.078,166,SI (Rank 1),NO,115,282.4269825352829,25.393287360957455,0,,,115,267.1403440978625,15.899335260245689,115,267.1438260360236,15.897675263302233,115,3.5001431803966416,0.0015354386956116883,115,250.8724656650744,15.435907467490305,115,267.14043478260874,15.899384098812957,115,3.5,0.0
1.367908513031428e+17,10.073937114939515,10.243,167,SI (Rank 1),NO,62,67.25968716763215,8.279265500748513,0,,,62,68.66157594899535,7.178591542505223,62,68.66157594899535,7.178591542505223,62,3.5,0.0,62,21.391101927825094,11.195927433928617,62,68.66129032258064,7.178563371473813,62,3.5,0.0
1.3643084976702557e+17,8.25022816864639,8.76,168,SI (Rank 1),NO,115,242.83147872420446,21.03335070644254,0,,,115,231.98445450249352,13.382562945252182,115,231.99946073259883,13.418878700459688,115,3.503481652361145,0.03636114904845231,115,213.191430798279,12.959706149501246,115,231.87217391304347,13.122009352350462,115,3.5,0.0
1.367708514904198e+17,9.238076117131873,9.8857,169,SI (Rank 1),NO,115,87.93351459070799,11.256378087122853,0,,,115,87.54331787731046,9.301743622739952,115,87.54331787731046,9.301743622739952,115,3.5,0.0,115,50.96046632840108,12.680890993566837,115,87.54339130434782,9.301565505564627,115,3.5,0.0
1.3598084811633853e+17,7.965463156341065,8.336,170,SI (Rank 1),NO,115,1520.594768581071,86.22261326580038,0,,,115,1359.7397696581834,53.618239731355864,115,1392.810219476716,60.46803613150848,115,6.085621089241746,0.2950978273410964,115,1392.5008639063178,59.913861490759324,115,1431.4892173913045,44.01207159261392,115,6.59,0.0
1.359408478865864e+17,9.359112093069536,9.4692,171,SI (Rank 1),NO,115,446.671300462264,29.967527349394906,0,,,115,410.2136510215146,18.622569814309383,115,411.2941524071769,19.238738364824872,115,3.660641102493803,0.14252827790741615,115,399.9156741050274,18.290627311389457,115,419.0910434782609,16.74224823894884,115,3.9300000000000006,0.0
1.3327083537656336e+17,8.066934846373417,8.6,172,SI (Rank 1),NO,115,324.4238660914961,25.618142588498745,0,,,115,306.74504056417845,16.128095596208784,115,307.04660059782424,16.424312665045765,115,3.5131290551799887,0.04136037351237675,115,295.9076691228547,17.51372164755727,115,308.8306956521739,16.500675197335536,115,3.6,0.0
1.332208354153965e+17,9.9229261219593,10.255,173,SI (Rank 1),NO,115,74.43800530651156,10.479610689056617,0,,,115,75.54084716451638,8.815835196055325,115,75.54084716451638,8.815835196055325,115,3.5,0.0,115,42.14194562257659,10.847995364067454,115,75.54086956521739,8.815693698035021,115,3.5,0.0
1.3495084348247198e+17,8.786541806817667,9.594,174,SI (Rank 1),NO,115,97.67286989538927,11.386642871918573,0,,,115,98.04697011233407,9.332437398363732,115,98.04697011233407,9.332437398363732,115,3.5,0.0,115,73.71186970493434,9.722728388089708,115,98.04678260869565,9.33240229201708,115,3.5,0.0
1.3538084557353474e+17,13.2728,13.2728,175,SI (Rank 1),NO,77,86.53583510057742,18.930945598290712,0,,,77,82.08585078105699,10.174562045332769,77,82.08585078105699,10.174562045332769,77,3.5,0.0,77,24.201665428155934,11.807237012160805,77,82.08519480519482,10.174350310357289,77,3.5,0.0
