label,occorrenze,media_flusso_fisso_max_run_CORRETTO_Correzione_Additiva_dell_Apertura_DECORRELAZIONE_STELLE_GLOBALE,numero_di_run,Mag_estratta_max
RA_263.01DEC76.30,104,264.8349863903244,2,9.47392151843439
RA_263.08DEC76.66,51,70.15888219938135,2,11.00216789430138
RA_263.12DEC75.09,74,78.08831351606773,2,10.920221380100829
RA_263.12DEC75.99,103,211.2389246659344,2,9.778416569336589
RA_263.13DEC87.03,203,72.6860733441113,2,10.874912451994122
RA_263.18DEC79.58,100,90.07588053220398,2,10.830902350667392
RA_263.49DEC75.22,98,348.212007050917,2,9.145035298930518
RA_263.50DEC78.25,106,140.664280630799,2,10.25304624123906
RA_263.58DEC79.13,91,80.08310120415025,2,10.873585234015748
RA_263.64DEC78.00,104,100.68001647185775,2,10.651627129649484
RA_263.76DEC76.15,45,68.92049557994989,2,11.07743042923989
RA_263.92DEC74.68,94,133.76065600958836,2,10.357879965518464
RA_263.93DEC74.72,94,135.4138438337391,2,10.363422475406953
RA_264.19DEC76.06,95,94.85101962474512,2,10.653240657305458
RA_264.37DEC75.31,85,89.07222068575541,2,10.82923486766365
RA_264.41DEC79.22,102,842.4883991217866,2,8.243115626377591
RA_264.50DEC74.37,45,91.84178828117211,2,10.685915854280534
RA_264.52DEC76.21,91,195.5877217811125,2,9.9252487507887
RA_264.62DEC78.39,73,78.66190719473683,2,10.91031841246773
RA_264.69DEC75.91,87,483.23031600156656,2,8.826555349253006
RA_264.77DEC74.89,82,111.93034187334476,2,10.54433516882083
RA_264.80DEC79.72,35,77.6200426164903,2,10.845008148162815
RA_264.82DEC77.79,94,90.71680560385605,2,10.855817795680643
RA_264.86DEC74.36,25,187.69361472918104,2,9.990391137044304
RA_264.86DEC79.16,98,326.50128791737706,2,9.269574073321523
RA_264.87DEC76.02,61,75.03473511987525,2,10.951479415728562
RA_264.98DEC78.67,78,78.29707388990461,2,10.929057712232671
RA_265.14DEC78.24,92,217.3183972156152,2,9.794619030518712
RA_265.22DEC74.63,72,104.4448903826544,2,10.573405883576706
RA_265.24DEC74.44,72,198.1819724812794,2,9.8293707322793
RA_265.27DEC74.75,68,90.09551338071618,2,10.866040507745758
RA_265.42DEC74.70,27,81.41883960942803,2,10.764497971627168
RA_265.50DEC78.10,66,73.83271976059295,2,11.043438561275698
RA_265.52DEC77.71,62,76.48699332114607,2,10.872182905081266
RA_265.64DEC74.93,68,142.86214417444188,2,10.161037542126792
RA_265.66DEC75.54,70,622.6102502046931,2,8.558382148395083
RA_265.69DEC79.27,90,148.38829732791416,2,10.183121984882357
RA_265.77DEC76.42,72,91.3334052819822,2,10.80291584855235
RA_265.84DEC76.95,49,71.79135632212528,2,10.98386942022355
RA_265.92DEC76.95,66,80.58083948978829,2,10.93004393794728
RA_266.02DEC74.58,61,456.7287067471363,2,8.907573637258245
RA_266.07DEC78.56,80,117.09632521077442,2,10.466603280834612
RA_266.12DEC75.06,59,90.68895968163582,2,10.735553706789968
RA_266.14DEC75.51,62,221.35544289148152,2,9.70797028119069
RA_266.16DEC77.92,74,135.91479853592986,2,10.22443775087278
RA_266.21DEC74.87,59,109.15008435411096,2,10.557579276760412
RA_266.24DEC78.91,79,128.0770993885738,2,10.389434584625844
RA_266.31DEC75.33,43,75.94093106444969,2,10.901105662709714
RA_266.37DEC74.70,40,79.4163100938191,2,10.883801591409837
RA_266.42DEC74.73,53,97.81388579080138,2,10.671486366852768
RA_266.52DEC74.95,54,119.54614789615842,2,10.35257383933708
RA_266.54DEC76.48,60,157.30664654637908,2,10.062637878041995
RA_266.65DEC76.35,58,100.13051480159224,2,10.607494624189629
RA_266.80DEC79.48,74,129.70209844674477,2,10.362029631254607
RA_266.80DEC87.35,502,102.06815589845782,2,10.59227591501069
RA_266.82DEC78.39,66,295.689618295643,2,9.391488782519383
RA_266.92DEC76.04,49,79.17438632711533,2,11.016929565174628
RA_266.92DEC87.70,97,63.12981092330785,2,10.989153400031649
RA_267.00DEC77.40,55,94.68970373878092,2,10.702444439255672
RA_267.10DEC77.03,54,825.9148802425805,2,8.188940137786691
RA_267.15DEC76.10,49,88.59443136488116,2,10.76653681846301
RA_267.20DEC77.56,56,120.12721127234984,2,10.46601150055592
RA_267.22DEC79.33,67,696.422699719609,2,8.475060854255252
RA_267.37DEC76.96,50,6571.223005474086,2,5.990884545038155
RA_267.37DEC78.43,58,107.76164251084955,2,10.651403328980818
RA_267.43DEC78.20,55,90.14468914270816,2,10.753695697752647
RA_267.46DEC77.87,54,105.07992985677708,2,10.652299182323784
RA_267.47DEC76.98,39,126.66992261532582,2,10.34404597945341
RA_267.51DEC79.08,60,111.44496256288656,2,10.47925004837812
RA_267.54DEC78.31,54,3111.156772912563,2,6.770581410612653
RA_267.86DEC74.57,32,1480.274035907225,2,7.611741263063875
RA_268.01DEC74.77,30,140.45785588824526,2,10.17212228134607
RA_268.08DEC76.00,34,881.6413412360565,2,8.157641243074904
RA_268.19DEC77.11,38,167.1934682071559,2,9.959853168428712
RA_268.26DEC77.38,38,156.17966549928468,2,10.107956840097067
RA_268.31DEC89.03,498,86.2984699158366,2,10.781799890102487
RA_268.32DEC78.91,46,137.34985123309218,2,10.39183269217718
RA_268.36DEC74.39,23,258.0151730989504,2,9.496496494918713
RA_268.48DEC88.20,505,143.16455962195175,2,10.148656525633784
RA_268.52DEC78.68,42,672.2690047500486,2,8.41547172495661
RA_268.55DEC78.71,42,95.4460635085841,2,10.71731622729448
RA_268.61DEC75.17,22,2145.3406197779723,2,7.187070855513936
RA_268.90DEC76.07,21,217.79001580614425,2,9.613980968419748
RA_268.99DEC79.83,43,120.57419349195538,2,10.353386584902864
RA_269.03DEC75.69,18,151.91571607565098,2,10.062944382507965
RA_269.30DEC79.33,34,90.92367814932864,2,10.673187202570851
RA_269.80DEC78.24,18,374.74058083729767,2,9.066710637863348
RA_269.81DEC79.04,24,150.38464934179396,2,10.193574524213108
RA_269.88DEC88.68,139,66.55554820877038,2,10.900163836984
RA_269.90DEC79.81,28,322.7678036271942,2,9.333804515081368
RA_269.93DEC78.99,22,131.63273958075695,2,10.239053928539333
RA_27.13DEC87.89,501,115.91542358416332,2,10.477126798125262
RA_270.84DEC88.87,453,81.59249566834144,2,10.807695679955703
RA_271.55DEC88.25,505,154.21756051541018,2,10.088315889343646
RA_272.13DEC88.82,507,492.9534249932798,2,9.078292529371875
RA_272.48DEC86.86,130,66.85865044387583,2,10.83386836779384
RA_272.66DEC87.74,344,68.90155252317273,2,10.924235740721388
RA_272.93DEC88.99,507,352.2484367120928,2,9.47874870850827
RA_273.94DEC86.66,81,1869.9597127572288,2,7.413634497336889
RA_276.45DEC87.81,507,293.8287572430682,2,9.593570227901289
RA_277.05DEC88.75,507,192.293215928822,2,10.024493039847805
RA_278.06DEC88.88,303,81.39742678899051,2,10.803992469386683
RA_278.81DEC87.29,507,313.6699498640226,2,9.498450785385456
RA_28.52DEC88.55,508,692.9820081360602,2,8.808081703894329
RA_280.62DEC88.30,503,125.28817600813906,2,10.353647742277412
RA_281.40DEC86.64,184,144.04335949956302,2,10.077562306775343
RA_282.32DEC86.74,258,161.29188601609223,2,9.886110698940431
RA_282.85DEC88.22,92,64.12551324216042,2,10.947607977454355
RA_285.01DEC88.10,505,151.13820254306546,2,10.125070760104707
RA_285.46DEC87.11,457,82.5458733644304,2,10.770971165404385
RA_287.17DEC86.94,451,164.97430277584832,2,10.094795125550483
RA_287.19DEC87.91,503,115.85450125442708,2,10.583471983087838
RA_288.78DEC88.78,256,66.66905564708797,2,10.946808293344452
RA_289.15DEC87.11,420,80.11873191362979,2,10.751020921464931
RA_292.40DEC88.53,505,139.13275719036534,2,10.20430079479832
RA_293.46DEC88.86,503,119.30632463897253,2,10.42048883563236
RA_293.93DEC88.83,254,71.99615776388212,2,10.88159363544144
RA_294.82DEC89.07,167,63.75660441721442,2,10.956294247969804
RA_295.26DEC87.92,508,597.1237791236641,2,8.948265922184149
RA_298.88DEC89.29,252,64.50283786527858,2,10.914126660034691
RA_298.91DEC88.15,95,59.49207086791074,2,11.023774141313098
RA_299.59DEC88.95,237,69.05948973103492,2,10.95079617047305
RA_299.91DEC88.45,503,98.16593684085866,2,10.638004634625457
RA_30.98DEC86.93,132,441.13631441787226,2,8.921632349119138
RA_300.35DEC88.67,428,73.31757600369858,2,10.881527103474124
RA_300.80DEC88.76,503,161.37575358346987,2,10.034078839898244
RA_301.79DEC87.98,505,114.96452270084217,2,10.496254581269737
RA_305.07DEC88.24,501,99.27397251017015,2,10.541285024591788
RA_305.39DEC88.26,505,165.53196895707163,2,9.88593598929855
RA_307.60DEC88.67,423,73.68858773440141,2,10.86815618189972
RA_308.43DEC88.07,505,192.8352002000885,2,9.86193382302918
RA_309.74DEC89.41,507,245.29716956479172,2,9.853760275163111
RA_31.36DEC86.96,157,130.3878740898256,2,10.3826679019373
RA_312.39DEC87.90,505,146.89421827510822,2,10.461525113460103
RA_316.75DEC88.83,505,184.0895297716525,2,10.03574881320844
RA_317.98DEC88.41,503,118.99208569584778,2,10.294131893852184
RA_319.16DEC89.77,505,114.0675156333374,2,10.48202190589531
RA_32.50DEC87.68,310,71.83263892902845,2,10.860226464611904
RA_32.59DEC89.07,505,111.264208923874,2,10.424364276344042
RA_320.28DEC87.93,451,81.26554216124998,2,10.79955009188886
RA_323.74DEC89.22,503,107.74610000255817,2,10.45442419110325
RA_324.98DEC88.42,395,73.3274967533536,2,10.831070310902604
RA_326.01DEC88.98,182,70.25071547807384,2,10.929733025002983
RA_326.42DEC88.68,347,73.4324620534388,2,10.832541444827395
RA_33.00DEC88.68,307,69.55189939169912,2,10.942696276201596
RA_330.80DEC87.93,494,83.0018255005367,2,10.886255294765004
RA_330.84DEC88.07,508,876.657742256278,2,8.652772079551184
RA_331.57DEC89.34,505,189.807115242069,2,9.868777741078942
RA_337.43DEC88.62,229,67.37749440483454,2,10.880306540077193
RA_34.08DEC89.19,187,88.2839896974524,2,10.695935941216678
RA_340.11DEC88.64,420,74.72470375572702,2,10.84358670917806
RA_340.63DEC88.52,500,106.4089954662606,2,10.55430821003946
RA_343.56DEC87.95,411,72.60368742093137,2,10.837514501570835
RA_344.67DEC88.14,129,63.41760850455756,2,10.957709934669449
RA_346.18DEC88.57,118,63.46246603422456,2,10.968154523865168
RA_346.92DEC88.64,364,68.69616772697498,2,10.918573618256424
RA_350.33DEC89.25,387,70.63914148114173,2,10.8878481691797
RA_351.02DEC89.19,503,103.72594842514376,2,10.461372036561132
RA_352.99DEC89.20,502,109.1671327859097,2,10.60887272087513
RA_355.72DEC88.85,505,166.6464455480984,2,9.983620771951394
RA_355.79DEC89.54,499,87.45085146022707,2,10.833826149484157
RA_355.82DEC88.34,507,229.79436709124263,2,9.859644761691404
RA_356.46DEC88.98,245,67.08461849385947,2,10.927303712460954
RA_357.43DEC88.10,39,64.5192164199606,2,10.996712666568072
RA_358.20DEC89.44,505,164.9491301782161,2,10.118276274000843
RA_38.19DEC89.27,508,54853.59876262226,2,4.576769482711028
RA_38.42DEC88.17,155,65.48786096871562,2,10.952968635693212
RA_38.72DEC87.43,408,86.25840598087726,2,10.753332223591482
RA_38.72DEC88.47,508,477.5220923998884,2,9.099705124273314
RA_38.85DEC87.36,421,156.34467018020885,2,10.064699943764998
RA_39.41DEC20.48,35,90.33564996764458,2,10.532442812262158
RA_39.48DEC20.05,16,293.5614299881224,2,9.266432997325834
RA_39.52DEC20.72,76,220.11475755598696,2,9.489046360965384
RA_39.58DEC20.26,34,283.378682573301,2,9.239997244548949
RA_39.60DEC20.25,39,104.69114408076004,2,10.450730123363996
RA_39.70DEC20.49,72,88.88976601695532,2,10.492082686557866
RA_39.81DEC21.69,80,166.06584763987016,2,9.814535156287626
RA_39.99DEC21.11,53,69.42380177114424,2,10.770131184990982
RA_4.05DEC88.40,505,206.47241702357096,2,9.958976133520638
RA_40.01DEC19.81,29,76.65215498959563,2,10.663282932338074
RA_40.11DEC21.47,13,49.72217318017608,2,11.039441638613123
RA_40.13DEC21.19,82,901.429700013218,2,8.096184277427028
RA_40.15DEC19.91,76,85.86173165746541,2,10.566713207871558
RA_40.17DEC20.18,80,266.541261437872,2,9.309163201007546
RA_40.17DEC21.22,82,398.61674635202223,2,8.893199241483511
RA_40.18DEC22.65,15,57.33800670117843,2,10.851581035818263
RA_40.19DEC19.99,80,175.2864488282778,2,9.732976187199167
RA_40.19DEC22.13,82,156.02132278109198,2,10.011707866745322
RA_40.26DEC19.98,80,206.44298586280345,2,9.623530249648129
RA_40.29DEC20.63,82,110.725562070199,2,10.317782051699282
RA_40.38DEC22.24,82,590.2288113451378,2,8.503842464004343
RA_40.48DEC20.30,82,102.6676309561794,2,10.466973742795936
RA_40.56DEC23.21,82,138.15254491230257,2,10.029177149698604
RA_40.57DEC20.89,82,241.28512242304808,2,9.412644844464351
RA_40.59DEC20.01,82,3491.6311012750884,2,6.871038775979743
RA_40.64DEC23.29,15,59.37179105658142,2,10.857676412689775
RA_40.68DEC23.06,49,67.55548353278455,2,10.721198041535722
RA_40.72DEC22.88,82,182.2973277912793,2,9.675065604039302
RA_40.74DEC19.68,19,68.24478347988797,2,10.818077228657064
RA_40.75DEC20.23,82,737.4853154485945,2,8.2865025938052
RA_40.75DEC21.92,15,61.008633483974,2,10.865247738031
RA_40.83DEC22.52,82,117.65000911386475,2,10.182928146382816
RA_40.83DEC23.63,17,99.07821738317136,2,10.583757992166928
RA_40.84DEC19.43,60,436.84465317098153,2,8.8377395349554
RA_40.88DEC22.61,82,125.44299514648836,2,10.082139919630592
RA_40.91DEC22.01,80,80.37997445789951,2,10.776214962117324
RA_40.92DEC21.15,82,628.4559601885496,2,8.45532990896179
RA_40.93DEC22.05,28,64.03030251160123,2,10.84479073770602
RA_40.94DEC20.05,59,72.76537066706753,2,10.670436445982649
RA_40.95DEC20.28,22,65.10874802295295,2,10.762332529120435
RA_40.96DEC23.63,40,74.86264254178725,2,10.63122435616778
RA_40.96DEC88.63,469,86.53846636964579,2,10.71157270065276
RA_40.97DEC22.83,16,57.24924876856463,2,10.961771708480605
RA_40.98DEC20.98,82,159.50565785321874,2,9.815421058396115
RA_41.02DEC20.58,65,74.20985143293152,2,10.6760904067608
RA_41.07DEC21.05,82,215.21253346391535,2,9.537390387039515
RA_41.09DEC20.12,65,72.73078433463932,2,10.692200022907164
RA_41.12DEC20.63,22,64.03638564820477,2,10.768724441319122
RA_41.13DEC20.59,82,313.674485673377,2,9.117542918060447
RA_41.14DEC19.70,13,81.18224369711618,2,10.69937119596805
RA_41.14DEC19.98,17,65.03718887085536,2,10.728109579431552
RA_41.16DEC22.04,82,122.86121922690914,2,10.12010212913529
RA_41.20DEC21.01,14,58.65241339833103,2,10.849710013797376
RA_41.20DEC21.61,82,691.9041622664907,2,8.313049852167921
RA_41.23DEC21.75,79,75.31111734233454,2,10.70243014485067
RA_41.24DEC23.37,82,208.17055815548463,2,9.52704086556538
RA_41.29DEC21.38,82,104.79046679387896,2,10.28206405588702
RA_41.41DEC20.65,82,92.12539094952528,2,10.480938783608114
RA_41.42DEC21.70,82,144.8934152418333,2,9.97085079713358
RA_41.43DEC22.90,66,69.76725025979782,2,10.76872439776418
RA_41.45DEC19.79,66,198.4116307015855,2,9.618174244569568
RA_41.45DEC20.69,82,692.0192763061061,2,8.361906269308411
RA_41.52DEC21.32,15,57.64828679537287,2,10.925913662436296
RA_41.56DEC19.96,79,101.4144090098076,2,10.383767958156062
RA_41.57DEC21.08,82,96.257664549483,2,10.420758021101962
RA_41.62DEC20.57,54,68.4875332180517,2,10.77145412691712
RA_41.65DEC19.87,59,77.77797814527958,2,10.688825351320222
RA_41.69DEC21.42,82,219.2960865261008,2,9.526277469260766
RA_41.76DEC22.17,16,54.70234291940992,2,10.917619583534597
RA_41.78DEC22.60,82,370.0375532737408,2,8.951226242401656
RA_41.81DEC22.24,15,54.12630634199887,2,10.91896039718856
RA_41.81DEC22.96,82,1224.7334304831872,2,7.80470464758738
RA_41.84DEC23.01,82,134.5692003050935,2,9.996765741312624
RA_41.85DEC19.85,58,178.42506683068734,2,9.75380002334618
RA_41.86DEC19.37,35,1356.7749549954951,2,7.784330872377185
RA_41.87DEC21.35,82,306.26919126465225,2,9.146969655111464
RA_41.88DEC19.23,28,226.65417676814997,2,9.461925210632254
RA_41.88DEC23.64,82,887.4260400477265,2,8.203609969347669
RA_41.90DEC19.87,59,263.27431369691965,2,9.321034414545728
RA_41.92DEC19.56,13,49.4993256952514,2,11.057254755646614
RA_41.92DEC22.18,16,101.7404736429658,2,10.756504748479024
RA_41.92DEC24.59,20,69.60786453390322,2,10.9051712682241
RA_41.94DEC24.70,23,235.91794958838275,2,9.565864803695575
RA_41.96DEC24.28,24,69.5982970566955,2,10.813468305366344
RA_41.97DEC20.99,71,71.17297203471155,2,10.776993692164586
RA_41.98DEC23.91,73,98.00944326203464,2,10.456139566998152
RA_42.01DEC19.26,23,94.45716472569664,2,10.502369086341844
RA_42.02DEC20.60,82,100.57117505491225,2,10.356607153247603
RA_42.03DEC23.71,81,105.395851099276,2,10.421744164331226
RA_42.07DEC22.22,82,187.30688268663744,2,9.660570825113696
RA_42.07DEC24.32,12,55.16823573728493,2,10.942207128449963
RA_42.08DEC20.01,68,339.9818571909523,2,9.054910855223982
RA_42.10DEC20.94,82,111.44913358030333,2,10.2355931757641
RA_42.15DEC22.60,82,87.49574367629435,2,10.543354082690204
RA_42.21DEC21.03,82,114.1480961604823,2,10.269593220214318
RA_42.22DEC19.45,22,84.50949972522578,2,10.617056478352676
RA_42.22DEC20.19,19,62.1224251868845,2,10.806772207027208
RA_42.23DEC23.27,55,66.43457480910604,2,10.770483584441658
RA_42.26DEC22.46,72,69.59624101750984,2,10.742948365613252
RA_42.26DEC23.48,82,200.83449757279368,2,9.620046669197112
RA_42.29DEC21.26,82,266.51946954708524,2,9.347624544533597
RA_42.32DEC24.02,70,109.64634458797764,2,10.233593863999642
RA_42.32DEC24.74,12,57.0044325858944,2,10.96942596238384
RA_42.32DEC88.66,507,257.8735825571098,2,9.719595591410718
RA_42.33DEC19.90,19,63.48200636849405,2,10.884953567697185
RA_42.44DEC22.28,62,66.26839787679761,2,10.80203734225024
RA_42.46DEC19.68,21,120.665968052233,2,10.23869675739114
RA_42.49DEC23.97,13,52.81921631252418,2,11.062120492884857
RA_42.51DEC22.65,27,59.85855872692209,2,10.817779456784224
RA_42.57DEC20.50,82,109.0737957403558,2,10.254904816215692
RA_42.57DEC21.16,14,53.10456913741468,2,11.019791167048982
RA_42.60DEC22.77,11,45.52940818525565,2,11.131108635250394
RA_42.60DEC24.51,21,70.49590888833701,2,10.677695385954893
RA_42.61DEC20.93,71,72.20640457923129,2,10.704568233151326
RA_42.61DEC23.68,82,363.859522144904,2,9.228622551335896
RA_42.64DEC22.11,82,332.34094206454307,2,9.162406896787624
RA_42.66DEC20.82,82,83.72346438444427,2,10.62099714308847
RA_42.69DEC24.32,61,136.72751549286735,2,10.06580947904278
RA_42.70DEC24.45,57,123.47394540620604,2,10.3597331611893
RA_42.72DEC23.74,82,720.639090996315,2,8.470192391445861
RA_42.73DEC22.79,58,70.99916633390013,2,10.66346044826501
RA_42.74DEC21.68,81,80.1711855183911,2,10.598964527480096
RA_42.84DEC23.07,13,65.60805850458485,2,11.019038572647789
RA_42.89DEC22.56,71,74.77328345054829,2,10.646752064233397
RA_42.91DEC21.50,19,58.39680860265146,2,10.924300338176604
RA_42.98DEC23.15,82,196.6870269350914,2,9.633906364190317
RA_43.05DEC21.12,14,53.443200309403245,2,11.032822757904446
RA_43.08DEC20.97,15,54.07621181173385,2,11.086888275606594
RA_43.12DEC22.34,82,142.45307418053693,2,10.011327760928918
RA_43.20DEC20.91,21,60.86271883981857,2,10.83962945477763
RA_43.20DEC23.86,52,67.50820996551171,2,10.79097899546884
RA_43.24DEC22.57,33,61.87512646814923,2,10.813618927498014
RA_43.29DEC22.01,13,51.28525417699588,2,11.007519518396968
RA_43.29DEC22.95,18,60.73430507790835,2,10.816658561630105
RA_43.32DEC23.51,61,73.54461112393385,2,10.753656570462772
RA_43.35DEC22.14,28,59.97629274296224,2,10.800957427121734
RA_43.36DEC23.39,65,73.37310783329188,2,10.667184542479244
RA_43.40DEC21.60,73,72.00162062567314,2,10.676519714526002
RA_43.41DEC24.26,37,70.05320219000859,2,10.785104277531136
RA_43.48DEC22.10,16,53.13286858570751,2,11.029498619825016
RA_43.53DEC21.52,22,63.85023268515644,2,10.75231656208832
RA_43.57DEC20.57,31,1270.2510019555768,2,7.869657273717935
RA_43.61DEC21.33,82,103.61209887653868,2,10.296436336554205
RA_43.61DEC23.85,82,162.60766120165982,2,9.838902192162704
RA_43.62DEC23.80,82,126.1540381040233,2,10.224122475334662
RA_43.69DEC23.57,25,66.07126945566677,2,10.735908951799336
RA_43.72DEC24.34,51,78.28023613729265,2,10.56333161873975
RA_43.76DEC21.75,82,162.5819891210163,2,9.907052310012723
RA_43.77DEC21.60,82,272.95673746104666,2,9.267484257803648
RA_43.82DEC23.67,77,78.69933547925714,2,10.651421286034092
RA_43.87DEC22.94,82,267.8985547349205,2,9.277867719200222
RA_43.91DEC22.61,82,273.8330734047822,2,9.261898909252174
RA_44.03DEC23.59,21,61.99286402676472,2,10.804880657702949
RA_44.05DEC23.20,82,109.15011346850709,2,10.33179299090578
RA_44.06DEC24.19,32,71.71961590438612,2,10.792322231903608
RA_44.15DEC23.03,66,72.52908024818119,2,10.67260795317845
RA_44.16DEC23.24,20,60.86003176437233,2,10.8902737387987
RA_44.18DEC23.69,72,79.1166499228692,2,10.589997538109616
RA_44.23DEC23.77,36,65.7753552835148,2,10.786539040072388
RA_44.43DEC23.96,30,79.45028876440821,2,10.68147886553541
RA_44.52DEC23.86,28,93.14518809839733,2,10.465880338344144
RA_44.63DEC23.46,13,50.59994290347522,2,11.070469202161632
RA_47.16DEC88.33,491,82.68642158206343,2,10.772094755557044
RA_49.41DEC88.68,507,324.4418347187775,2,9.57013285080238
RA_51.49DEC88.42,475,79.12047958251853,2,10.766214506091126
RA_52.22DEC87.39,504,168.40274898036444,2,10.027749790152274
RA_52.72DEC87.51,502,138.3015408281332,2,10.180901796571192
RA_54.95DEC88.19,501,112.12951234203592,2,10.52585462556503
RA_55.16DEC89.10,553,477.38895187986776,4,9.665615221005805
RA_56.83DEC87.89,509,240.37186808999323,3,9.847085365352338
RA_56.99DEC88.77,548,239.73526594825256,4,10.180842227697278
RA_59.04DEC88.49,237,299.20124128515675,4,9.763259962948474
RA_59.23DEC88.50,328,379.1871543732035,2,9.390758624452689
RA_6.59DEC88.04,501,104.81060217166124,2,10.492580170103524
RA_60.43DEC88.74,302,133.3460985201,4,10.503705838238565
RA_60.67DEC88.75,261,157.00412313910385,3,10.510365473196131
RA_61.49DEC88.33,111,132.15339669983877,4,9.886275755898524
RA_61.67DEC88.34,452,245.6186198483693,3,9.919416116305634
RA_61.69DEC88.92,387,230.83234186054236,4,10.040995368625326
RA_62.01DEC88.92,178,260.2481065835576,2,9.820547656932549
RA_65.77DEC87.66,172,68.74992721161794,3,11.29942210871118
RA_68.02DEC88.62,302,124.33151837635988,4,10.400753072410698
RA_68.06DEC88.75,560,115.10833452931436,4,10.629657075866756
RA_68.27DEC88.63,258,146.8671947815975,2,10.604440493997544
RA_68.31DEC86.91,51,145.42259020918866,2,10.35471418606484
RA_7.81DEC89.66,330,70.68848274733963,2,11.023526796972083
RA_70.61DEC89.63,565,217.41244168271135,4,10.117953849624074
RA_70.64DEC87.49,125,65.20691350573671,4,10.997848695445294
RA_70.84DEC87.50,422,98.50883797732762,2,10.807915464120809
RA_71.34DEC87.42,237,82.7173594745983,4,10.97315987166463
RA_75.88DEC89.42,563,169.51796023668874,4,10.21206360800503
RA_76.67DEC22.51,20,1196.2485740508391,4,8.783394556706245
RA_76.74DEC23.11,12,99.6471959171178,3,10.364112775009326
RA_76.79DEC22.39,27,367.514795916383,4,10.297953743189243
RA_76.84DEC22.71,27,127.42435455951184,4,10.318405882263605
RA_76.85DEC23.04,20,132.70417509449692,4,10.192869689540665
RA_76.91DEC23.28,16,183.9466428595692,4,9.752460532027456
RA_76.92DEC21.07,21,84.16330645651985,3,10.541909099241646
RA_76.95DEC21.69,50,206.13505469269853,4,10.165367790730128
RA_76.96DEC22.06,44,83.75568249017218,4,10.691598818598443
RA_76.98DEC21.70,50,3579.867471562755,4,7.86934996512013
RA_77.06DEC21.81,50,343.72551132113426,4,10.36462166228607
RA_77.07DEC22.24,50,166.07720914663005,4,10.43834119013263
RA_77.08DEC23.22,32,347.324727030075,5,9.900937585163268
RA_77.08DEC23.27,28,251.9341323658146,6,10.160660331324657
RA_77.10DEC22.04,50,494.1979911354397,4,10.135520761800876
RA_77.19DEC20.75,45,86.93385652703438,5,10.6365637135071
RA_77.19DEC21.50,50,412.6945707454694,4,10.305879830901535
RA_77.22DEC87.17,44,83.8968331488736,2,10.91992942310985
RA_77.26DEC20.51,31,372.7159326149202,5,10.14836280115312
RA_77.26DEC22.89,46,158.52723612809737,6,10.823725251197894
RA_77.27DEC21.86,50,156.6925475329992,4,10.44095058994702
RA_77.27DEC23.68,23,245.9550527539897,8,9.66337793850797
RA_77.30DEC20.46,31,542.9956535318993,5,10.07348608495821
RA_77.36DEC22.12,50,186.00160249975443,4,10.766127249770948
RA_77.37DEC21.70,50,93.30787023574123,4,10.682682209326902
RA_77.40DEC20.59,44,151.47863075391106,5,10.820591419857877
RA_77.42DEC21.08,50,85.76458810360596,5,10.749156076098854
RA_77.42DEC21.84,50,238.53134325247308,5,10.561494756282386
RA_77.42DEC23.30,34,229.7709255233329,8,10.203528050907012
RA_77.44DEC23.02,44,1020.8193713847678,8,9.42730927713159
RA_77.45DEC21.92,50,93.54745097515108,5,10.607803638591411
RA_77.47DEC21.82,50,206.02844016519083,5,10.81391797143098
RA_77.47DEC21.99,50,736.8693421000866,5,9.74490103674702
RA_77.47DEC23.03,44,151.7443048191906,8,10.659770765909194
RA_77.50DEC20.94,50,133.74228458908874,5,10.607940634495865
RA_77.54DEC22.49,50,170.15449676587352,9,10.72914539051555
RA_77.55DEC22.14,50,940.1015451821722,6,9.415012200260332
RA_77.58DEC21.98,50,363.7802942440591,5,10.283317358655635
RA_77.63DEC23.23,31,80.46858636741702,8,11.060900702695015
RA_77.63DEC24.17,10,95.02725527878302,7,10.752827343374165
RA_77.64DEC22.46,50,114.74015524128518,9,10.76475596001256
RA_77.68DEC21.21,46,79.7725068678534,5,10.711101127201596
RA_77.68DEC21.55,47,86.8748258643364,6,10.750321447158164
RA_77.68DEC23.06,47,127.85020724388268,9,10.546775664156137
RA_77.70DEC20.57,45,662.7863699900147,5,10.262340377669355
RA_77.72DEC21.35,50,121.81521762368176,6,10.383822685454708
RA_77.74DEC21.79,50,428.83935569513466,7,10.036676347770106
RA_77.75DEC23.21,41,200.116650843714,9,10.25513985536734
RA_77.79DEC23.11,47,127.54031467576722,9,10.646553616858116
RA_77.80DEC23.06,50,706.0422852926022,9,9.827310333906258
RA_77.82DEC22.12,50,595.6771028103377,10,10.04657566499393
RA_77.83DEC21.72,50,197.07163527075667,10,10.981929085406565
RA_77.83DEC22.36,50,570.5477626049507,9,9.901479371926987
RA_77.93DEC21.52,50,113.12054878203234,10,10.695028517898573
RA_77.97DEC21.78,50,122.68891267924948,10,10.57391580663445
RA_77.98DEC19.93,25,376.2323900320165,5,9.900238668430417
RA_78.00DEC22.21,50,115.10139944887702,10,10.81034434148019
RA_78.01DEC19.95,26,164.4902477659577,5,10.357597610724664
RA_78.06DEC20.13,31,121.85348300047087,6,10.82460930537256
RA_78.06DEC20.56,32,71.4360400624619,3,10.827897519505344
RA_78.11DEC19.96,26,97.97781138342116,5,10.656161925249792
