"Date(UTC)","Julian Date","MET","TS","Photon Flux [0.1-100 GeV](photons cm-2 s-1)","Photon Flux Error(photons cm-2 s-1)","Photon Index","Photon Index Error","Sun Distance","Fit Tolerance","MINUIT Return Code","Analysis Log"
"Oct 14 2016","2457675.999965278","498139201","61.56","6.36e-8","1.85e-8","-1.74","-","56.97","1e-8","0","bin428.log"
"Oct 21 2016","2457682.999965278","498744001","152.98","1.21e-7","2.35e-8","-1.74","-","62.54","1e-8","0","bin429.log"
"Oct 28 2016","2457689.999965278","499348801","109.78","1.04e-7","2.29e-8","-1.74","-","68.06","1e-8","0","bin430.log"
"Nov 04 2016","2457696.999965278","499953601","34.56","4.87e-8","1.65e-8","-1.74","-","73.47","1e-8","0","bin431.log"
"Nov 11 2016","2457703.999965278","500558401","150.78","1.34e-7","2.60e-8","-1.74","-","78.71","1e-8","0","bin432.log"
"Nov 18 2016","2457710.999965278","501163201","260.34","1.46e-7","2.20e-8","-1.74","-","83.74","1e-8","0","bin433.log"
"Nov 25 2016","2457717.999965278","501768001","182.19","1.33e-7","2.10e-8","-1.74","-","88.52","1e-8","0","bin434.log"
"Dec 02 2016","2457724.999965278","502372801","166.6","1.26e-7","2.20e-8","-1.74","-","93.03","1e-8","0","bin435.log"
"Dec 09 2016","2457731.999965278","502977601","186.83","1.28e-7","2.20e-8","-1.74","-","97.26","1e-8","0","bin436.log"
"Dec 16 2016","2457738.999965278","503582401","160.95","1.26e-7","2.20e-8","-1.74","-","101.22","1e-8","0","bin437.log"
"Dec 23 2016","2457745.999965278","504187201","93.15","1.09e-7","2.28e-8","-1.74","-","104.96","1e-8","0","bin438.log"
"Dec 30 2016","2457752.999965278","504792001","318.98","2.24e-7","3.00e-8","-1.74","-","108.51","1e-8","0","bin439.log"
"Jan 06 2017","2457759.9999537035","505396801","502.99","2.87e-7","3.20e-8","-1.74","-","111.93","1e-8","0","bin440.log"
"Jan 13 2017","2457766.9999537035","506001601","140.48","1.18e-7","2.18e-8","-1.74","-","115.29","1e-8","0","bin441.log"
"Jan 20 2017","2457773.9999537035","506606401","288.19","1.88e-7","2.60e-8","-1.74","-","118.60","1e-8","0","bin442.log"
"Jan 27 2017","2457780.9999537035","507211201","270.75","1.87e-7","2.80e-8","-1.74","-","121.91","1e-8","0","bin443.log"
"Feb 03 2017","2457787.9999537035","507816001","415.29","2.16e-7","2.60e-8","-1.74","-","125.18","1e-8","0","bin444.log"
"Feb 10 2017","2457794.9999537035","508420801","149.5","1.14e-7","2.10e-8","-1.74","-","128.39","1e-8","0","bin445.log"
"Feb 17 2017","2457801.9999537035","509025601","437.18","2.70e-7","3.10e-8","-1.74","-","131.46","1e-8","0","bin446.log"
"Feb 24 2017","2457808.9999537035","509630401","227.89","1.52e-7","2.60e-8","-1.74","-","134.27","1e-8","0","bin447.log"
"Mar 03 2017","2457815.9999537035","510235201","101.21","1.14e-7","2.23e-8","-1.74","-","136.67","1e-8","0","bin448.log"
"Mar 10 2017","2457822.9999537035","510840001","132.08","9.39e-8","2.05e-8","-1.74","-","138.49","1e-8","0","bin449.log"
"Mar 17 2017","2457829.9999537035","511444801","115.5","1.24e-7","2.54e-8","-1.74","-","139.54","1e-8","0","bin450.log"
"Mar 24 2017","2457836.9999537035","512049601","239.06","1.56e-7","2.30e-8","-1.74","-","139.66","1e-8","0","bin451.log"
"Mar 31 2017","2457843.9999537035","512654401","101.35","8.21e-8","1.85e-8","-1.74","-","138.73","1e-8","0","bin452.log"
"Apr 07 2017","2457850.9999537035","513259201","491.74","1.49e-7","1.60e-8","-1.74","-","136.74","1e-8","0","bin453.log"
"Apr 14 2017","2457857.9999537035","513864001","390.91","2.55e-7","3.00e-8","-1.74","-","133.75","1e-8","0","bin454.log"
"Apr 21 2017","2457864.9999537035","514468801","316.2","2.02e-7","2.70e-8","-1.74","-","129.87","1e-8","0","bin455.log"
"Apr 28 2017","2457871.9999537035","515073601","187.32","1.15e-7","2.09e-8","-1.74","-","125.23","1e-8","0","bin456.log"
"May 05 2017","2457878.9999537035","515678401","147","1.11e-7","2.09e-8","-1.74","-","119.96","1e-8","0","bin457.log"
"May 12 2017","2457885.9999537035","516283201","103.95","7.77e-8","1.87e-8","-1.74","-","114.18","1e-8","0","bin458.log"
"May 19 2017","2457892.9999537035","516888001","206.24","1.58e-7","2.50e-8","-1.74","-","108.00","1e-8","0","bin459.log"
"May 26 2017","2457899.9999537035","517492801","193.96","1.48e-7","2.30e-8","-1.74","-","101.50","1e-8","0","bin460.log"
"Jun 02 2017","2457906.9999537035","518097601","107.54","9.62e-8","2.05e-8","-1.74","-","94.75","1e-8","0","bin461.log"
"Jun 09 2017","2457913.9999537035","518702401","175.87","1.04e-7","1.84e-8","-1.74","-","87.84","1e-8","0","bin462.log"
"Jun 16 2017","2457920.9999537035","519307201","172.21","1.47e-7","2.50e-8","-1.74","-","80.82","1e-8","0","bin463.log"
"Jun 23 2017","2457927.9999537035","519912001","59.94","7.59e-8","1.89e-8","-1.74","-","73.79","1e-8","0","bin464.log"
"Jun 30 2017","2457934.9999537035","520516801","30.9","4.67e-8","1.66e-8","-1.74","-","66.79","1e-8","0","bin465.log"
"Jul 07 2017","2457941.9999537035","521121601","76.32","7.98e-8","1.93e-8","-1.74","-","59.93","1e-8","0","bin466.log"
"Jul 14 2017","2457948.9999537035","521726401","172.06","1.58e-7","2.60e-8","-1.74","-","53.29","1e-8","0","bin467.log"
"Jul 21 2017","2457955.9999537035","522331201","242.76","1.61e-7","2.50e-8","-1.74","-","46.98","1e-8","0","bin468.log"
"Jul 28 2017","2457962.9999537035","522936001","116.5","1.09e-7","2.28e-8","-1.74","-","41.17","1e-8","0","bin469.log"
"Aug 04 2017","2457969.9999537035","523540801","65.9","6.08e-8","1.64e-8","-1.74","-","36.09","1e-8","0","bin470.log"
"Aug 11 2017","2457976.9999537035","524145601","139.49","1.14e-7","2.06e-8","-1.74","-","32.02","1e-8","0","bin471.log"
"Aug 18 2017","2457983.9999537035","524750401","112.61","1.06e-7","2.09e-8","-1.74","-","29.35","1e-8","0","bin472.log"
"Aug 25 2017","2457990.9999537035","525355201","206.85","1.41e-7","2.40e-8","-1.74","-","28.41","1e-8","0","bin473.log"
"Sep 01 2017","2457997.9999537035","525960001","232","1.51e-7","2.20e-8","-1.74","-","29.30","1e-8","0","bin474.log"
"Sep 08 2017","2458004.9999537035","526564801","94.84","1.01e-7","2.31e-8","-1.74","-","31.80","1e-8","0","bin475.log"
"Sep 15 2017","2458011.9999537035","527169601","116.56","1.51e-7","3.00e-8","-1.74","-","35.52","1e-8","0","bin476.log"
"Sep 22 2017","2458018.9999537035","527774401","192.28","1.79e-7","2.90e-8","-1.74","-","40.05","1e-8","0","bin477.log"
"Sep 29 2017","2458025.9999537035","528379201","163.66","1.24e-7","2.30e-8","-1.74","-","45.11","1e-8","0","bin478.log"
"Oct 06 2017","2458032.9999537035","528984001","181.6","1.19e-7","2.20e-8","-1.74","-","50.47","1e-8","0","bin479.log"
"Oct 13 2017","2458039.9999537035","529588801","71.2","8.95e-8","2.11e-8","-1.74","-","55.98","1e-8","0","bin480.log"
"Oct 20 2017","2458046.9999537035","530193601","202.97","1.45e-7","2.40e-8","-1.74","-","61.55","1e-8","0","bin481.log"
"Oct 27 2017","2458053.9999537035","530798401","232.07","1.43e-7","2.40e-8","-1.74","-","67.09","1e-8","0","bin482.log"
"Nov 03 2017","2458060.9999537035","531403201","216.3","1.42e-7","2.30e-8","-1.74","-","72.52","1e-8","0","bin483.log"
"Nov 10 2017","2458067.9999537035","532008001","172.74","1.35e-7","2.40e-8","-1.74","-","77.80","1e-8","0","bin484.log"
"Nov 17 2017","2458074.9999537035","532612801","159.49","1.09e-7","2.03e-8","-1.74","-","82.87","1e-8","0","bin485.log"
"Nov 24 2017","2458081.9999537035","533217601","437.82","2.09e-7","2.50e-8","-1.74","-","87.69","1e-8","0","bin486.log"
"Dec 01 2017","2458088.9999537035","533822401","367.25","2.19e-7","2.60e-8","-1.74","-","92.25","1e-8","0","bin487.log"
"Dec 08 2017","2458095.9999537035","534427201","121.5","1.13e-7","2.20e-8","-1.74","-","96.53","1e-8","0","bin488.log"
"Dec 15 2017","2458102.9999537035","535032001","401.15","2.20e-7","2.60e-8","-1.74","-","100.54","1e-8","0","bin489.log"
"Dec 22 2017","2458109.9999537035","535636801","451.04","2.42e-7","2.80e-8","-1.74","-","104.31","1e-8","0","bin490.log"
"Dec 29 2017","2458116.9999537035","536241601","367.93","1.99e-7","2.50e-8","-1.74","-","107.89","1e-8","0","bin491.log"
"Jan 05 2018","2458123.9999537035","536846401","270.81","1.88e-7","2.70e-8","-1.74","-","111.33","1e-8","0","bin492.log"
"Jan 12 2018","2458130.9999537035","537451201","380.37","2.45e-7","2.80e-8","-1.74","-","114.69","1e-8","0","bin493.log"
"Jan 19 2018","2458137.9999537035","538056001","293.69","2.98e-7","4.20e-8","-1.74","-","118.02","1e-8","0","bin494.log"
"Jan 26 2018","2458144.9999537035","538660801","409.83","2.77e-7","3.30e-8","-1.74","-","121.32","1e-8","0","bin495.log"
"Feb 02 2018","2458151.9999537035","539265601","245.43","4.57e-7","7.40e-8","-1.74","-","124.60","1e-8","0","bin496.log"
"Feb 09 2018","2458158.9999537035","539870401","665.85","3.98e-7","3.70e-8","-1.74","-","127.83","1e-8","0","bin497.log"
"Feb 16 2018","2458165.9999537035","540475201","932.93","4.72e-7","3.90e-8","-1.74","-","130.93","1e-8","0","bin498.log"
"Feb 23 2018","2458172.9999537035","541080001","483.2","2.57e-7","3.00e-8","-1.74","-","133.79","1e-8","0","bin499.log"
"Mar 02 2018","2458179.9999537035","541684801","200.45","1.56e-7","2.40e-8","-1.74","-","136.28","1e-8","0","bin500.log"
"Mar 09 2018","2458186.9999537035","542289601","488.22","2.48e-7","2.80e-8","-1.74","-","138.22","1e-8","0","bin501.log"
"Mar 16 2018","2458193.9999537035","542894401","28.99","2.07e-7","7.70e-8","-1.74","-","139.42","1e-8","0","bin502.log"
"Apr 13 2018","2458221.9999537035","545313601","1.81","< 1.18e-7","-","-","-","134.35","1e-8","0","bin506.log"
"Apr 20 2018","2458228.9999537035","545918401","73.36","1.97e-7","4.50e-8","-1.74","-","130.61","1e-8","0","bin507.log"
"Apr 27 2018","2458235.9999537035","546523201","56.24","1.48e-7","4.60e-8","-1.74","-","126.10","1e-8","0","bin508.log"
"May 04 2018","2458242.9999537035","547128001","481.09","1.45e-7","1.60e-8","-1.74","-","120.93","1e-8","0","bin509.log"
"May 11 2018","2458249.9999537035","547732801","506.21","2.03e-7","2.00e-8","-1.74","-","115.24","1e-8","0","bin510.log"
"May 18 2018","2458256.9999537035","548337601","0.68","< 1.03e-7","-","-","-","109.12","1e-8","0","bin511.log"
"May 25 2018","2458263.9999537035","548942401","225.46","9.88e-8","1.49e-8","-1.74","-","102.67","1e-8","0","bin512.log"
"Jun 01 2018","2458270.9999537035","549547201","209.24","1.04e-7","1.63e-8","-1.74","-","95.96","1e-8","0","bin513.log"
"Jun 08 2018","2458277.9999537035","550152001","182.01","1.53e-7","2.30e-8","-1.74","-","89.07","1e-8","0","bin514.log"
"Jun 15 2018","2458284.9999537035","550756801","44.71","1.74e-7","5.80e-8","-1.74","-","82.07","1e-8","0","bin515.log"
"Jun 22 2018","2458291.9999537035","551361601","208.85","9.64e-8","1.53e-8","-1.74","-","75.03","1e-8","0","bin516.log"
"Jul 06 2018","2458305.9999537035","552571201","111.32","1.99e-7","4.10e-8","-1.74","-","61.13","1e-8","0","bin518.log"
"Jul 13 2018","2458312.9999537035","553176001","122.8","1.09e-7","2.04e-8","-1.74","-","54.44","1e-8","0","bin519.log"
"Jul 20 2018","2458319.9999537035","553780801","65.63","5.64e-8","1.49e-8","-1.74","-","48.07","1e-8","0","bin520.log"
"Jul 27 2018","2458326.9999537035","554385601","14.32","5.07e-8","2.73e-8","-1.74","-","42.16","1e-8","0","bin521.log"
"Aug 03 2018","2458333.9999537035","554990401","117.51","8.37e-8","1.71e-8","-1.74","-","36.93","1e-8","0","bin522.log"
"Aug 10 2018","2458340.9999537035","555595201","216.8","9.92e-8","1.51e-8","-1.74","-","32.65","1e-8","0","bin523.log"
"Aug 17 2018","2458347.9999537035","556200001","37.09","9.11e-8","2.84e-8","-1.74","-","29.71","1e-8","0","bin524.log"
"Aug 31 2018","2458361.9999537035","557409601","5.69","1.53e-7","1.51e-7","-1.74","-","29.02","1e-8","0","bin526.log"
"Sep 07 2018","2458368.9999537035","558014401","0","< 5.61e-7","-","-","-","31.26","1e-8","0","bin527.log"
"Sep 14 2018","2458375.9999537035","558619201","246.7","1.15e-7","1.86e-8","-1.74","-","34.79","1e-8","0","bin528.log"
"Sep 21 2018","2458382.9999537035","559224001","206.05","1.05e-7","1.65e-8","-1.74","-","39.20","1e-8","0","bin529.log"
"Sep 28 2018","2458389.9999537035","559828801","220.89","1.06e-7","1.58e-8","-1.74","-","44.18","1e-8","0","bin530.log"
"Oct 05 2018","2458396.9999537035","560433601","144.78","9.16e-8","1.71e-8","-1.74","-","49.50","1e-8","0","bin531.log"
"Oct 26 2018","2458417.9999537035","562248001","138.1","7.38e-8","1.41e-8","-1.74","-","66.11","1e-8","0","bin534.log"
"Nov 02 2018","2458424.9999537035","562852801","458.41","1.44e-7","1.60e-8","-1.74","-","71.56","1e-8","0","bin535.log"
"Nov 09 2018","2458431.9999537035","563457601","333.39","1.55e-7","1.90e-8","-1.74","-","76.87","1e-8","0","bin536.log"
"Nov 16 2018","2458438.9999537035","564062401","174.85","1.10e-7","1.88e-8","-1.74","-","81.98","1e-8","0","bin537.log"
"Nov 23 2018","2458445.9999537035","564667201","175.44","9.54e-8","1.54e-8","-1.74","-","86.85","1e-8","0","bin538.log"
"Nov 30 2018","2458452.9999537035","565272001","200.2","1.18e-7","1.91e-8","-1.74","-","91.46","1e-8","0","bin539.log"
"Dec 07 2018","2458459.9999537035","565876801","362.11","1.72e-7","2.10e-8","-1.74","-","95.79","1e-8","0","bin540.log"
"Dec 14 2018","2458466.9999537035","566481601","249.65","1.24e-7","1.80e-8","-1.74","-","99.84","1e-8","0","bin541.log"
"Dec 21 2018","2458473.9999537035","567086401","285.5","1.40e-7","2.00e-8","-1.74","-","103.65","1e-8","0","bin542.log"
"Dec 28 2018","2458480.9999537035","567691201","133.11","1.01e-7","2.22e-8","-1.74","-","107.26","1e-8","0","bin543.log"
"Jan 04 2019","2458487.9999537035","568296001","135.55","9.76e-8","1.89e-8","-1.74","-","110.73","1e-8","0","bin544.log"
"Jan 11 2019","2458494.9999537035","568900801","133.83","1.15e-7","2.08e-8","-1.74","-","114.10","1e-8","0","bin545.log"
"Jan 18 2019","2458501.9999537035","569505601","195.92","1.64e-7","2.60e-8","-1.74","-","117.43","1e-8","0","bin546.log"
"Jan 25 2019","2458508.9999537035","570110401","115.04","7.52e-8","1.45e-8","-1.74","-","120.73","1e-8","0","bin547.log"
"Feb 01 2019","2458515.9999537035","570715201","31.28","6.71e-8","2.46e-8","-1.74","-","124.02","1e-8","0","bin548.log"
"Feb 08 2019","2458522.9999537035","571320001","0","< 9.53e-8","-","-","-","127.26","1e-8","0","bin549.log"
"Feb 15 2019","2458529.9999537035","571924801","1.92","< 2.05e-7","-","-","-","130.39","1e-8","0","bin550.log"
"Feb 22 2019","2458536.9999537035","572529601","203.91","1.43e-7","2.50e-8","-1.74","-","133.31","1e-8","0","bin551.log"
"Mar 01 2019","2458543.9999537035","573134401","133.9","1.51e-7","3.20e-8","-1.74","-","135.87","1e-8","0","bin552.log"
"Mar 08 2019","2458550.9999537035","573739201","183.27","1.51e-7","2.50e-8","-1.74","-","137.92","1e-8","0","bin553.log"
"Mar 15 2019","2458557.9999537035","574344001","319.03","1.98e-7","2.60e-8","-1.74","-","139.27","1e-8","0","bin554.log"
"Mar 22 2019","2458564.9999537035","574948801","351.19","1.84e-7","2.40e-8","-1.74","-","139.73","1e-8","0","bin555.log"
"Mar 29 2019","2458571.9999537035","575553601","341.39","1.96e-7","2.60e-8","-1.74","-","139.19","1e-8","0","bin556.log"
"Apr 05 2019","2458578.9999537035","576158401","258.2","1.42e-7","2.20e-8","-1.74","-","137.57","1e-8","0","bin557.log"
"Apr 12 2019","2458585.9999537035","576763201","390.03","1.73e-7","2.10e-8","-1.74","-","134.92","1e-8","0","bin558.log"
"Apr 19 2019","2458592.9999537035","577368001","364.27","1.44e-7","1.80e-8","-1.74","-","131.34","1e-8","0","bin559.log"
"Apr 26 2019","2458599.9999537035","577972801","226.48","1.41e-7","2.10e-8","-1.74","-","126.95","1e-8","0","bin560.log"
"May 03 2019","2458606.9999537035","578577601","96.84","7.23e-8","1.87e-8","-1.74","-","121.89","1e-8","0","bin561.log"
"May 10 2019","2458613.9999537035","579182401","149.76","8.74e-8","1.71e-8","-1.74","-","116.29","1e-8","0","bin562.log"
"May 17 2019","2458620.9999537035","579787201","172.84","1.23e-7","2.10e-8","-1.74","-","110.24","1e-8","0","bin563.log"
"May 24 2019","2458627.9999537035","580392001","179.27","1.00e-7","1.72e-8","-1.74","-","103.84","1e-8","0","bin564.log"
"May 31 2019","2458634.9999537035","580996801","225.51","9.28e-8","1.42e-8","-1.74","-","97.17","1e-8","0","bin565.log"
"Jun 07 2019","2458641.9999537035","581601601","102.42","7.66e-8","1.51e-8","-1.74","-","90.31","1e-8","0","bin566.log"
"Jun 14 2019","2458648.9999537035","582206401","165.51","1.24e-7","2.00e-8","-1.74","-","83.32","1e-8","0","bin567.log"
"Jun 21 2019","2458655.9999537035","582811201","250.26","1.51e-7","2.40e-8","-1.74","-","76.28","1e-8","0","bin568.log"
"Jun 28 2019","2458662.9999537035","583416001","178.13","1.22e-7","2.10e-8","-1.74","-","69.27","1e-8","0","bin569.log"
"Jul 05 2019","2458669.9999537035","584020801","360.5","2.04e-7","2.60e-8","-1.74","-","62.35","1e-8","0","bin570.log"
"Jul 12 2019","2458676.9999537035","584625601","133.75","1.36e-7","2.70e-8","-1.74","-","55.61","1e-8","0","bin571.log"
"Jul 19 2019","2458683.9999537035","585230401","181.1","1.24e-7","2.10e-8","-1.74","-","49.17","1e-8","0","bin572.log"
"Jul 26 2019","2458690.9999537035","585835201","191.88","1.31e-7","2.30e-8","-1.74","-","43.17","1e-8","0","bin573.log"
"Aug 02 2019","2458697.9999537035","586440001","57.52","8.73e-8","2.38e-8","-1.74","-","37.79","1e-8","0","bin574.log"
"Aug 09 2019","2458704.9999537035","587044801","173.21","1.50e-7","2.40e-8","-1.74","-","33.32","1e-8","0","bin575.log"
"Aug 16 2019","2458711.9999537035","587649601","256.38","2.02e-7","2.90e-8","-1.74","-","30.12","1e-8","0","bin576.log"
"Aug 23 2019","2458718.9999537035","588254401","211.4","1.57e-7","2.60e-8","-1.74","-","28.54","1e-8","0","bin577.log"
"Aug 30 2019","2458725.9999537035","588859201","21.68","1.09e-7","4.39e-8","-1.74","-","28.78","1e-8","0","bin578.log"
"Sep 06 2019","2458732.9999537035","589464001","7.05","6.68e-8","6.55e-8","-1.74","-","30.75","1e-8","0","bin579.log"
"Sep 13 2019","2458739.9999537035","590068801","266.58","1.51e-7","2.20e-8","-1.74","-","34.09","1e-8","0","bin580.log"
"Sep 20 2019","2458746.9999537035","590673601","268.5","1.79e-7","2.50e-8","-1.74","-","38.37","1e-8","0","bin581.log"
"Sep 27 2019","2458753.9999537035","591278401","547.89","2.18e-7","2.30e-8","-1.74","-","43.27","1e-8","0","bin582.log"
"Oct 04 2019","2458760.9999537035","591883201","212.52","1.51e-7","2.20e-8","-1.74","-","48.54","1e-8","0","bin583.log"
"Oct 11 2019","2458767.9999537035","592488001","221.9","1.55e-7","2.40e-8","-1.74","-","54.01","1e-8","0","bin584.log"
"Oct 18 2019","2458774.9999537035","593092801","332.98","1.92e-7","2.60e-8","-1.74","-","59.57","1e-8","0","bin585.log"
"Oct 25 2019","2458781.9999537035","593697601","140.82","1.29e-7","2.50e-8","-1.74","-","65.13","1e-8","0","bin586.log"
"Nov 01 2019","2458788.9999537035","594302401","184.99","1.31e-7","2.40e-8","-1.74","-","70.60","1e-8","0","bin587.log"
"Nov 08 2019","2458795.9999537035","594907201","310.3","1.21e-7","1.70e-8","-1.74","-","75.94","1e-8","0","bin588.log"
"Nov 15 2019","2458802.9999537035","595512001","336.04","1.47e-7","1.90e-8","-1.74","-","81.09","1e-8","0","bin589.log"
"Nov 22 2019","2458809.9999537035","596116801","123.73","8.31e-8","1.65e-8","-1.74","-","86.01","1e-8","0","bin590.log"
"Nov 29 2019","2458816.9999537035","596721601","285.3","1.68e-7","2.40e-8","-1.74","-","90.66","1e-8","0","bin591.log"
"Dec 06 2019","2458823.9999537035","597326401","415.35","2.19e-7","2.60e-8","-1.74","-","95.04","1e-8","0","bin592.log"
"Dec 13 2019","2458830.9999537035","597931201","303.74","1.85e-7","2.50e-8","-1.74","-","99.14","1e-8","0","bin593.log"
"Dec 20 2019","2458837.9999537035","598536001","243.65","1.90e-7","2.70e-8","-1.74","-","102.99","1e-8","0","bin594.log"
"Dec 27 2019","2458844.9999537035","599140801","378.52","1.89e-7","2.20e-8","-1.74","-","106.63","1e-8","0","bin595.log"
"Jan 03 2020","2458851.9999537035","599745601","305.05","2.19e-7","3.10e-8","-1.74","-","110.12","1e-8","0","bin596.log"
"Jan 10 2020","2458858.9999537035","600350401","258.06","1.71e-7","2.50e-8","-1.74","-","113.51","1e-8","0","bin597.log"
"Jan 17 2020","2458865.9999537035","600955201","238.46","1.53e-7","2.40e-8","-1.74","-","116.84","1e-8","0","bin598.log"
"Jan 24 2020","2458872.9999537035","601560001","259.75","1.61e-7","2.40e-8","-1.74","-","120.15","1e-8","0","bin599.log"
"Jan 31 2020","2458879.9999537035","602164801","333.94","1.96e-7","2.60e-8","-1.74","-","123.44","1e-8","0","bin600.log"
"Feb 07 2020","2458886.9999537035","602769601","0","< 3.74e-7","-","-","-","126.69","1e-8","0","bin601.log"
"Feb 14 2020","2458893.9999537035","603374401","14.05","9.20e-8","5.69e-8","-1.74","-","129.85","1e-8","0","bin602.log"
"Feb 21 2020","2458900.9999537035","603979201","175.8","1.57e-7","2.80e-8","-1.74","-","132.81","1e-8","0","bin603.log"
"Feb 28 2020","2458907.9999537035","604584001","153.3","1.41e-7","2.50e-8","-1.74","-","135.45","1e-8","0","bin604.log"
"Mar 06 2020","2458914.9999537035","605188801","145.33","1.25e-7","2.50e-8","-1.74","-","137.61","1e-8","0","bin605.log"
"Mar 13 2020","2458921.9999537035","605793601","247.45","1.63e-7","2.50e-8","-1.74","-","139.09","1e-8","0","bin606.log"
"Mar 20 2020","2458928.9999537035","606398401","340.12","1.97e-7","2.50e-8","-1.74","-","139.72","1e-8","0","bin607.log"
"Mar 27 2020","2458935.9999537035","607003201","408.44","2.09e-7","2.50e-8","-1.74","-","139.36","1e-8","0","bin608.log"
"Apr 03 2020","2458942.9999537035","607608001","245.76","1.95e-7","2.70e-8","-1.74","-","137.93","1e-8","0","bin609.log"
"Apr 10 2020","2458949.9999537035","608212801","300.01","1.81e-7","2.40e-8","-1.74","-","135.46","1e-8","0","bin610.log"
"Apr 17 2020","2458956.9999537035","608817601","460.42","1.57e-7","1.90e-8","-1.74","-","132.04","1e-8","0","bin611.log"
"Apr 24 2020","2458963.9999537035","609422401","345.94","1.35e-7","1.70e-8","-1.74","-","127.78","1e-8","0","bin612.log"
"May 01 2020","2458970.9999537035","610027201","220.1","1.64e-7","2.50e-8","-1.74","-","122.83","1e-8","0","bin613.log"
"May 08 2020","2458977.9999537035","610632001","164.49","1.29e-7","2.30e-8","-1.74","-","117.32","1e-8","0","bin614.log"
"May 15 2020","2458984.9999537035","611236801","266.8","1.77e-7","2.50e-8","-1.74","-","111.34","1e-8","0","bin615.log"
"May 22 2020","2458991.9999537035","611841601","173.12","9.60e-8","1.85e-8","-1.74","-","104.99","1e-8","0","bin616.log"
"May 29 2020","2458998.9999537035","612446401","290.27","1.45e-7","1.90e-8","-1.74","-","98.37","1e-8","0","bin617.log"
"Jun 05 2020","2459005.9999537035","613051201","249.08","1.10e-7","1.59e-8","-1.74","-","91.54","1e-8","0","bin618.log"
"Jun 12 2020","2459012.9999537035","613656001","417.82","1.94e-7","2.20e-8","-1.74","-","84.57","1e-8","0","bin619.log"
"Jun 19 2020","2459019.9999537035","614260801","375.05","2.28e-7","2.80e-8","-1.74","-","77.53","1e-8","0","bin620.log"
"Jun 26 2020","2459026.9999537035","614865601","246.58","1.61e-7","2.60e-8","-1.74","-","70.51","1e-8","0","bin621.log"
"Jul 03 2020","2459033.9999537035","615470401","201.48","1.38e-7","2.20e-8","-1.74","-","63.56","1e-8","0","bin622.log"
"Jul 10 2020","2459040.9999537035","616075201","189.33","1.37e-7","2.20e-8","-1.74","-","56.79","1e-8","0","bin623.log"
"Jul 17 2020","2459047.9999537035","616680001","185.48","2.25e-7","3.80e-8","-1.74","-","50.29","1e-8","0","bin624.log"
"Jul 24 2020","2459054.9999537035","617284801","325.71","2.24e-7","2.90e-8","-1.74","-","44.19","1e-8","0","bin625.log"
"Jul 31 2020","2459061.9999537035","617889601","192.26","2.06e-7","3.50e-8","-1.74","-","38.69","1e-8","0","bin626.log"
"Aug 07 2020","2459068.9999537035","618494401","423.67","2.78e-7","3.10e-8","-1.74","-","34.04","1e-8","0","bin627.log"
"Aug 14 2020","2459075.9999537035","619099201","179.01","1.88e-7","2.90e-8","-1.74","-","30.58","1e-8","0","bin628.log"
"Aug 21 2020","2459082.9999537035","619704001","318.08","2.08e-7","2.80e-8","-1.74","-","28.68","1e-8","0","bin629.log"
"Aug 28 2020","2459089.9999537035","620308801","243.26","1.99e-7","2.70e-8","-1.74","-","28.61","1e-8","0","bin630.log"
"Sep 04 2020","2459096.9999537035","620913601","9.51","5.23e-8","3.81e-8","-1.74","-","30.29","1e-8","0","bin631.log"
"Sep 11 2020","2459103.9999537035","621518401","181.06","2.64e-7","5.10e-8","-1.74","-","33.41","1e-8","0","bin632.log"
"Sep 18 2020","2459110.9999537035","622123201","263.96","1.70e-7","2.50e-8","-1.74","-","37.56","1e-8","0","bin633.log"
"Sep 25 2020","2459117.9999537035","622728001","295.47","2.15e-7","2.80e-8","-1.74","-","42.37","1e-8","0","bin634.log"
"Oct 02 2020","2459124.9999537035","623332801","697.6","2.52e-7","2.30e-8","-1.74","-","47.59","1e-8","0","bin635.log"
"Oct 09 2020","2459131.9999537035","623937601","401.7","2.13e-7","2.70e-8","-1.74","-","53.03","1e-8","0","bin636.log"
"Oct 16 2020","2459138.9999537035","624542401","397.86","2.08e-7","2.50e-8","-1.74","-","58.59","1e-8","0","bin637.log"
"Oct 23 2020","2459145.9999537035","625147201","497","2.42e-7","2.70e-8","-1.74","-","64.15","1e-8","0","bin638.log"
"Oct 30 2020","2459152.9999537035","625752001","313.95","1.99e-7","2.80e-8","-1.74","-","69.64","1e-8","0","bin639.log"
"Nov 06 2020","2459159.9999537035","626356801","449.36","2.16e-7","2.50e-8","-1.74","-","75.01","1e-8","0","bin640.log"
"Nov 13 2020","2459166.9999537035","626961601","449.54","1.67e-7","1.90e-8","-1.74","-","80.19","1e-8","0","bin641.log"
"Nov 20 2020","2459173.9999537035","627566401","243.33","1.14e-7","1.64e-8","-1.74","-","85.15","1e-8","0","bin642.log"
"Nov 27 2020","2459180.9999537035","628171201","230.8","1.28e-7","2.00e-8","-1.74","-","89.86","1e-8","0","bin643.log"
"Dec 04 2020","2459187.9999537035","628776001","296.7","1.73e-7","2.40e-8","-1.74","-","94.28","1e-8","0","bin644.log"
"Dec 11 2020","2459194.9999537035","629380801","544.05","2.65e-7","2.80e-8","-1.74","-","98.43","1e-8","0","bin645.log"
